_id,PK,CCR,GENDER,RACE,AGE,CITEDTIME,INCIDENTLOCATION,OFFENSES,NEIGHBORHOOD,ZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
260,1077911,16159344,M,B,20,2016-08-25T00:33:00,"5600 Block FAIR OAKS ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Squirrel Hill North,4,1402,8,3,-79.9281677599275,40.4455639047921
261,1077912,16159344,M,W,21,2016-08-25T00:33:00,"5600 Block FAIR OAKS ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Squirrel Hill North,4,1402,8,3,-79.9281677599275,40.4455639047921
262,1077913,16159344,M,W,21,2016-08-25T00:33:00,"5600 Block FAIR OAKS ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Squirrel Hill North,4,1402,8,3,-79.9281677599275,40.4455639047921
263,1077914,16159344,M,W,21,2016-08-25T00:33:00,"5600 Block FAIR OAKS ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Squirrel Hill North,4,1402,8,3,-79.9281677599275,40.4455639047921
492,1078606,16194768,F,B,54,2016-10-15T03:35:00,"W NORTH AV & BRIGHTON RD PITTSBURGH, PA ","3926(a)(1) Theft of Services; Cable, Gas, Taxi, Bill, Tab, etc.",Allegheny West,1,2201,1,1,-80.01456809142,40.453966168524
165,1077956,16161563,M,B,19,2016-08-28T00:20:00,"300 Block OAKLAND AV PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9549904523323,40.4398874631582
493,1078607,16194768,F,B,54,2016-10-15T03:35:00,"GARFIELD AV & ALPINE AV PITTSBURGH, PA ",5505 Public Drunkenness,Allegheny West,1,2201,6,1,-80.0123759228369,40.4579467069126
654,1078919,16199738,F,B,51,2016-10-22T21:07:00,"2600 Block PERRYSVILLE AV PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Perry South,1,2615,6,1,-80.0084478057052,40.4711747914996
264,1077915,16160083,M,W,20,2016-08-26T00:55:00,"N DITHRIDGE ST & BAYARD ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,North Oakland,4,404,8,3,-79.9518459718136,40.4489882177594
494,1078608,16194697,M,W,22,2016-10-15T01:38:00,"1500 Block E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9833067062384,40.4286848326994
705,1079003,16203770,M,O,20,2016-10-29T02:15:00,"20 Block UNGER LANE PITTSBURGH, PA ",601.12 Interference with Official Duties,Squirrel Hill North,4,1401,8,3,-79.936532464562,40.4455278634613
5,1078085,16161591,F,W,22,2016-08-28T00:58:00,"6100 Block BERLIN WY PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Upper Lawrenceville,2,1011,7,2,-79.9466635952257,40.485403065672
237,1077872,16156200,M,B,23,2016-08-20T14:25:00,"LINCOLN AV & MAYFLOWER ST PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,Larimer,5,1208,9,2,-79.9119154199945,40.4606388076105
265,1077916,16160120,M,W,23,2016-08-26T02:00:00,"1300 Block E CARSON ST PITTSBURGH, PA ",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,South Side Flats,3,1702,3,4,-79.9851751116479,40.428606966018
327,1078374,16176412,M,W,18,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
495,1078609,16194668,M,W,21,2016-10-15T00:30:00,"S 16TH ST & E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9827122247394,40.4288316953151
496,1078610,16194560,M,W,22,2016-10-14T21:15:00,"FOUNTAIN ST & SHOCKOE WY PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,Central North Side,1,2206,6,1,-80.0059681329814,40.4589925059086
328,1078375,16176412,F,O,19,2016-09-17T23:20:00,"300 Block ATWOOD ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9559451409605,40.4395175941235
246,1077881,16037288,M,B,51,2016-02-03T12:00:00,"100 Block GREENFIELD AV PITTSBURGH, PA ",2709(a)(3) Harassment No Legitimate Purpose,Greenfield,4,1516,5,3,-79.9519367992232,40.4248967213185
248,1077883,16031282,M,B,55,2016-02-20T16:06:00,"17TH ST & LIBERTY AV PITTSBURGH, PA ",5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,Strip District,2,203,7,6,-79.9853940393067,40.4491514914181
13,1078093,16083547,M,B,31,2016-05-07T13:50:00,"700 Block COLLINS AV PITTSBURGH, PA ",5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,East Liberty,5,1113,9,2,-79.9182435941416,40.4673922269652
267,1078162,16165595,M,B,20,2016-09-02T18:10:00,"100 Block FEDERAL ST PITTSBURGH, PA ",726.02 Reselling license,North Shore,1,2205,1,6,-80.0037636731231,40.4477913834499
268,1078163,16168598,M,W,55,2016-09-07T08:25:00,"MADISON AV & E OHIO ST PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",East Allegheny,1,2304,1,1,-79.996792124994,40.4541043969741
30,1078057,16053841,M,W,33,2016-03-26T00:05:00,"200 Block ATWOOD ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",Central Oakland,4,405,3,3,-79.9568888662713,40.4404204065315
706,1079004,16203796,F,W,19,2016-10-29T03:05:00,"FORBES AV & BEELER ST PITTSBURGH, PA ",5505 Public Drunkenness,Squirrel Hill North,4,1401,8,3,-79.938795783477,40.4438817263723
497,1078611,16194467,M,B,61,2016-10-14T18:36:00,"SHOCKOE WY & FOUNTAIN ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Central North Side,1,2206,6,1,-80.0059681329814,40.4589925059086
271,1078166,16169518,M,B,57,2016-09-08T13:35:00,"MADISON AV & E OHIO ST PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",East Allegheny,1,2304,1,1,-79.996792124994,40.4541043969741
157,1077948,16160871,M,W,20,2016-08-27T01:03:00,"300 Block N DITHRIDGE ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",North Oakland,4,507,6,3,-79.9538455053787,40.451701445331
15,1078042,16083707,M,B,30,2016-05-07T18:20:00,"300 Block S BRADDOCK AV PITTSBURGH, PA ","6501(a)(1) Scattering Rubbish; Any waste, dangerous or detrimental substance upon public property or waters",Point Breeze,4,1406,9,3,-79.8963500249902,40.4454249783328
32,1078222,16174796,F,W,41,2016-09-15T17:43:00,"1900 Block SAW MILL RUN BL PITTSBURGH, PA ",2709(a)(3) Harassment No Legitimate Purpose,Overbrook,3,3204,4,4,-79.9972220041067,40.3940269046772
269,1078164,16169458,M,B,55,2016-09-07T19:10:00,"FEDERAL ST & GENERAL ROBINSON PITTSBURGH, PA ",726.01 (a) Resale of tickets without license unlawful: Heinz Field & PNC Park must have license and be in reselling zone,North Shore,1,2205,1,6,-80.0042500647206,40.4482456783134
270,1078165,16169515,F,W,50,2016-09-08T14:00:00,"200 Block FORBES AV PITTSBURGH, PA ",5505 Public Drunkenness,Golden Triangle/Civic Arena,2,201,6,6,-80.0021798979235,40.440524058575
272,1078266,16166604,M,W,21,2016-09-04T03:00:00,"20 Block S 10TH ST PITTSBURGH, PA ",5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,South Side Flats,3,1702,3,4,-79.9889408864581,40.4299198972929
498,1078612,16194467,F,B,29,2016-10-14T18:36:00,"FOUNTAIN ST & SHOCKOE WY PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Central North Side,1,2206,6,1,-80.0059681329814,40.4589925059086
499,1078613,16194251,M,W,64,2016-10-14T12:30:00,"E OHIO ST & EAST ST PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,East Allegheny,1,2304,1,1,-79.9978393515461,40.4539247715024
500,1078614,16193680,M,B,34,2016-10-13T16:01:00,"2400 Block BEDFORD AV PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Bedford Dwellings,2,509,6,3,-79.9742706845918,40.4496063655273
38,1078325,16175011,M,W,22,2016-09-16T00:22:00,"3400 Block PARKVIEW AV PITTSBURGH, PA ",601.04 (c) (1) Residential 0700-2200  >65dB(A) 2200-0700 >60dB(A),Central Oakland,4,406,3,3,-79.9518319166624,40.4346345640574
40,1077918,16002105,F,B,52,2016-01-15T21:30:00,"10 Block CARRICK AV PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",Carrick,3,2901,4,4,-79.9829730650336,40.3872365986806
42,1077920,16000875,M,B,28,2016-01-02T12:15:00,"800 Block MT PLEASANT RD PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Northview Heights,1,2609,1,1,-79.9994730748032,40.4757439823247
342,1078389,16173212,F,B,52,2016-08-22T03:00:00,"2800 Block FERNWALD RD PITTSBURGH, PA ","633.09(a) Harboring a Nuisance; Any animal to create offensive odor, excessive noise or unsanitary condition",Squirrel Hill South,4,1414,5,3,-79.9151578642523,40.4249219950663
343,1078390,16171105,M,W,52,2016-09-10T14:00:00,"20 Block MARKET SQUARE PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Golden Triangle/Civic Arena,2,201,6,6,-80.0021182644395,40.4409672536469
345,1078392,16165644,M,W,12,2016-09-02T19:30:00,"ALTER ST & DOOLITTLE ST PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",East Carnegie,6,2805,2,5,-80.0748114284531,40.4149707254637
43,1077921,16031601,M,B,21,2016-02-21T00:30:00,"1600 Block E CARSON ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,South Side Flats,3,1702,3,4,-79.9826465263892,40.4287467462249
502,1078616,16179450,F,B,37,2016-10-04T14:00:00,"900 Block EUREKA ST PITTSBURGH, PA ",633.02(a) Dog License Required; 3 Months or Older,Allentown,3,1803,3,4,-79.991726998272,40.4237166018227
504,1078618,16184074,F,B,8,2016-10-05T11:00:00,"200 Block S NEGLEY AV PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",East Liberty,5,1115,9,2,-79.9301223565353,40.4645638945659
673,1078951,16200427,M,W,26,2016-10-23T22:45:00,"200 Block NORTH SHORE DR PITTSBURGH, PA ",5505 Public Drunkenness,North Shore,1,2205,1,6,-80.0095547689009,40.4462842950179
507,1078642,16193089,M,B,57,2016-10-12T16:36:00,"MARKET PITTSBURGH, PA ",601.08(a) Alcohol or Liquor Consumption on Streets or Sidewalks,Central Business District,2,201,,,0.0,0.0
511,1078661,16199671,M,W,48,2016-10-22T18:47:00,"4200 Block MURRAY AV PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Greenfield,4,1517,5,3,-79.9287334889816,40.4231816537412
512,1078662,16199671,M,W,42,2016-10-22T18:47:00,"4200 Block MURRAY AV PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Greenfield,4,1517,5,3,-79.9287334889816,40.4231816537412
160,1077951,16160901,M,B,32,2016-08-27T01:45:00,"STEVENSON ST & WATSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",Bluff,2,103,6,3,-79.9864954708059,40.438196110731
347,1078224,16174108,F,B,49,2016-09-14T18:40:00,"300 Block ECKSTEIN PL PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Terrace Village,2,510,6,3,-79.9699044070561,40.4415986652689
516,1078666,16185310,M,W,24,2016-10-01T02:45:00,"S 17TH ST & E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9820475831091,40.4288349258856
452,1078501,16182196,F,W,28,2016-09-26T15:42:00,"700 Block BROOKLINE BL PITTSBURGH, PA ",5505 Public Drunkenness,Brookline,6,1919,4,4,-80.0216923048651,40.3945831778377
7,1078087,16162524,M,B,56,2016-08-29T13:00:00,"MARKET ST & FORBES AV PITTSBURGH, PA ",601.08 (a) Open Container Law,Golden Triangle/Civic Arena,1,201,6,6,-80.0021899113516,40.4405836266726
513,1078663,16188935,M,W,33,2016-10-06T11:53:00,"ANDERSON ST & LACOCK ST PITTSBURGH, PA ",5505 Public Drunkenness,North Shore,1,2205,1,6,-80.0010125561772,40.4497544866799
677,1078955,16201101,M,W,29,2016-10-25T00:46:00,"FORT PITT TUNNEL PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",Mount Washington,3,1903,,,0.0,0.0
167,1077958,16162144,M,W,22,2016-08-29T00:30:00,"1300 Block WIGHTMAN ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Squirrel Hill North,4,1401,8,3,-79.9279953720277,40.4440854919043
517,1078667,16199911,M,W,40,2016-10-23T02:05:00,"E CARSON ST PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,South Side Flats,3,1702,,,0.0,0.0
359,1078236,16172123,M,B,31,2016-09-11T21:47:00,"600 Block JOHNSTON AV PITTSBURGH, PA ",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,Glen Hazel,4,1504,5,3,-79.9349385821527,40.4048229443988
49,1077843,16155138,M,W,19,2016-08-19T02:08:00,"WRIGHTS WY & S 18TH ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9805137144805,40.429228381173
462,1078511,16184434,F,B,22,2016-09-29T19:15:00,"7900 Block INGLENOOK PL PITTSBURGH, PA ",2709(a)(2) Harassment by Following Person in Public Place(s),Homewood South,5,1304,9,2,-79.8857373143648,40.4511356971014
518,1078681,16195499,M,B,56,2016-10-16T09:00:00,"2800 Block SMALLMAN ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Strip District,2,203,7,6,-79.9763548764379,40.4575416295902
514,1078664,16191681,M,W,55,2016-10-10T12:53:00,"E NORTH AV & EAST ST PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",East Allegheny,1,2304,1,1,-79.9988279882149,40.4569205211703
515,1078665,16192074,M,W,45,2016-10-11T02:35:00,"54TH ST & KEYSTONE ST PITTSBURGH, PA ",5505 Public Drunkenness,Upper Lawrenceville,2,1011,7,2,-79.9498109656024,40.4817827425239
519,1078682,16195513,M,W,51,2016-10-16T09:15:00,"300 Block NORTH SHORE DR PITTSBURGH, PA ","601.11(a) Littering and Dumping; Any waste, dangerous or detrimental substance upon public property",North Shore,1,2205,1,6,-80.0117954719551,40.4457699438489
685,1078963,16209718,M,O,34,2016-11-06T19:25:00,"2300 Block MURRAY AV PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Squirrel Hill South,4,1408,5,3,-79.9234635180434,40.4305165434115
53,1077847,16123154,M,W,41,2016-07-02T19:15:00,"HEINZ FIELD PITTSBURGH, PA ",3503(b)(1)(i) Actual Communication,Lincoln-Lemington-Belmar,1,1201,,,0.0,0.0
361,1078238,16172038,M,B,23,2016-09-11T18:50:00,"1700 Block E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9818690076802,40.4285852039836
520,1078683,16195600,M,W,55,2016-10-16T10:17:00,"I-279 & EAST STREET RAMP PITTSBURGH, PA ","5507(a) Obstructing highway, railroad or public passage",East Allegheny,1,2304,,,0.0,0.0
521,1078684,16196893,M,O,46,2016-10-18T13:19:00,"100 Block 9TH ST PITTSBURGH, PA ",5511(c)(1) CRUELTY TO ANIMALS,Central Business District,2,201,3,4,-79.9896924759681,40.4272004528311
208,1078064,16156576,M,O,30,2016-08-21T01:19:00,"1700 Block E CARSON ST PITTSBURGH, PA ",5503 Disorderly Conduct.,South Side Flats,3,1702,3,4,-79.9818690076802,40.4285852039836
352,1078229,16172886,F,W,22,2016-09-10T10:35:00,"CHICK KNOLL PL & W GENERAL ROBINSON PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",North Shore,1,2205,,,0.0,0.0
522,1078685,16184909,F,B,18,2016-09-30T14:23:00,"SHADELAND AV PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",Marshall-Shadeland,1,2715,,,0.0,0.0
523,1078686,16185248,M,W,39,2016-10-01T00:48:00,"1200 Block E CARSON ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,South Side Flats,3,1702,3,4,-79.9863871552234,40.4286955374487
527,1078690,16185279,M,W,32,2016-10-01T01:30:00,"800 Block BELLEFONTE ST PITTSBURGH, PA ",3503(b)(1)(i) Actual Communication,Shadyside,4,703,8,2,-79.9339073210336,40.4511228452791
528,1078691,16185279,M,W,32,2016-10-01T01:30:00,"800 Block BELLEFONTE ST PITTSBURGH, PA ",5505 Public Drunkenness,Shadyside,4,703,8,2,-79.9339073210336,40.4511228452791
529,1078692,16185303,M,W,24,2016-10-01T02:30:00,"S 14TH ST & E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9841457396827,40.4287991788365
530,1078693,16185303,M,W,24,2016-10-01T02:30:00,"S 14TH ST & E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9841457396827,40.4287991788365
532,1078695,16185974,M,W,22,2016-10-02T00:43:00,"200 Block ATWOOD ST PITTSBURGH, PA ",5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,Central Oakland,4,405,3,3,-79.9568888662713,40.4404204065315
534,1078697,16186313,M,W,18,2016-10-02T15:30:00,"600 Block MIFFLIN RD PITTSBURGH, PA ","2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",New Homestead,4,3103,5,3,-79.9300868764498,40.3828181163024
535,1078698,16186409,M,W,21,2016-10-01T23:45:00,"300 Block NORTH SHORE DR PITTSBURGH, PA ",5505 Public Drunkenness,North Shore,1,2205,1,6,-80.0117954719551,40.4457699438489
693,1078986,16203720,F,W,23,2016-10-28T02:10:00,"S 17TH ST & E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9820475831091,40.4288349258856
62,1077856,16154245,F,O,53,2016-08-17T20:34:00,"400 Block KIRK AV PITTSBURGH, PA ",2709(a)(3) Harassment No Legitimate Purpose,Carrick,3,2904,4,4,-79.9769785043417,40.3912831150962
212,1077962,16160837,M,W,23,2016-08-27T00:30:00,"S 13TH ST & E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9853270983271,40.4287749568797
358,1078235,16172443,F,W,36,2016-09-12T11:30:00,"CORAL ST & EVALINE ST PITTSBURGH, PA ",5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,Bloomfield,5,809,7,2,-79.9412710366983,40.4641533141131
360,1078237,16172106,F,B,54,2016-09-11T21:09:00,"4700 Block MONONGAHELA ST PITTSBURGH, PA ",5505 Public Drunkenness,Hazelwood,4,1501,5,3,-79.9438091235187,40.4134796068948
364,1078241,16171578,M,W,22,2016-09-11T02:18:00,"S 15TH ST & E CARSON ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9834249315897,40.4288151761983
275,1078018,16088623,M,B,58,2016-05-14T19:46:00,"4300 Block STAFFORD ST PITTSBURGH, PA ",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,Sheraden,6,2018,2,5,-80.0550928096821,40.4607402276473
368,1078245,16171576,F,W,44,2016-09-10T23:50:00,"ATWOOD ST & SENNOTT ST PITTSBURGH, PA ","6501(a)(1) Scattering Rubbish; Any waste, dangerous or detrimental substance upon public property or waters",Central Oakland,4,405,3,3,-79.9568665070174,40.4404819193225
55,1077849,16153372,M,A,27,2016-08-16T17:00:00,"700 Block JAMES ST PITTSBURGH, PA ",5505 Public Drunkenness,East Allegheny,1,2304,1,1,-80.0005354467841,40.4535030338806
537,1078700,16186578,M,W,27,2016-10-03T00:25:00,"3100 Block LIBERTY AV PITTSBURGH, PA ",5505 Public Drunkenness,Polish Hill,2,605,7,6,-79.9707033995842,40.4587788592908
68,1077862,16146054,M,W,26,2016-08-06T04:20:00,"500 Block MARKET ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Golden Triangle/Civic Arena,2,201,6,6,-80.002034043128,40.441374477167
69,1077863,16146054,M,W,25,2016-08-06T04:20:00,"500 Block MARKET ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Golden Triangle/Civic Arena,2,201,6,6,-80.002034043128,40.441374477167
181,1078187,16169939,M,W,23,2016-09-09T00:00:00,"1500 Block E CARSON ST PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,South Side Flats,3,1702,3,4,-79.9833067062384,40.4286848326994
219,1078401,16165082,M,W,21,2016-09-02T00:30:00,"LIBERTY AV & 7TH ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Golden Triangle/Civic Arena,2,201,6,6,-79.9998905705597,40.4424372754334
273,1078016,16089755,M,B,16,2016-05-16T15:50:00,"500 Block LIBERTY AV PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Golden Triangle/Civic Arena,2,201,6,6,-80.0034770507499,40.4412345717059
274,1078017,16088619,M,W,30,2016-05-14T19:05:00,"2000 Block WHARTON SQ PITTSBURGH, PA ",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,South Side Flats,1,1702,3,4,-79.9768133267008,40.4300208249454
503,1078617,16179450,F,B,37,2016-10-04T14:00:00,"900 Block EUREKA ST PITTSBURGH, PA ",633.05 Rabies Vaccination,Allentown,3,1803,3,4,-79.991726998272,40.4237166018227
370,1078247,16171546,F,W,21,2016-09-11T01:20:00,"1600 Block E CARSON ST PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9826465263892,40.4287467462249
277,1078181,16036151,M,W,21,2016-02-27T23:01:00,"5300 Block BEELER ST PITTSBURGH, PA ","601.04 (c) (2) Loudspeakers, etc 0700-2200 >75dB(c) 2200-0700 >75 dB(c)",Squirrel Hill North,4,1401,8,3,-79.933671435756,40.4453686724538
278,1078182,16041103,M,W,21,2016-03-06T02:00:00,"S 15TH ST & E CARSON ST PITTSBURGH, PA ",601.08 (a) Open Container Law,South Side Flats,3,1702,3,4,-79.9834249315897,40.4288151761983
19,1078046,16053139,M,W,20,2016-03-25T00:11:00,"300 Block SEMPLE ST PITTSBURGH, PA ","6308(a) Underage Purchase, Consume, Possessed or Transport Liquor",Central Oakland,4,405,3,3,-79.9570936272574,40.438737565192
105,1078007,16163673,M,W,27,2016-08-31T01:49:00,"1200 Block E CARSON ST PITTSBURGH, PA ","601.11(a) Littering and Dumping; Any waste, dangerous or detrimental substance upon public property",South Side Flats,3,1702,3,4,-79.9863871552234,40.4286955374487
236,1077871,16156118,M,W,38,2016-08-20T11:55:00,"200 Block FORBES AV PITTSBURGH, PA ",5511(c)(1) CRUELTY TO ANIMALS,Golden Triangle/Civic Arena,2,201,6,6,-80.0021798979235,40.440524058575
276,1078019,16088766,F,B,37,2016-05-14T23:55:00,"1200 Block MUTUAL ST PITTSBURGH, PA ",2709(a)(3) Harassment No Legitimate Purpose,Sheraden,6,2022,2,5,-80.063518758021,40.4526820741091
279,1078326,16179845,M,W,26,2016-09-23T01:05:00,"E CARSON ST & S 16TH AV PITTSBURGH, PA ",5505 Public Drunkenness,South Side Flats,3,1702,3,4,-79.9827122247394,40.4288316953151
71,1077865,16148357,M,O,12,2016-08-09T15:10:00,"1600 Block WESTMONT AV PITTSBURGH, PA ","3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",Carrick,3,2901,4,4,-79.9905885714204,40.399768547753
72,1077866,16148357,M,O,10,2016-08-09T15:10:00,"1600 Block WESTMONT AV PITTSBURGH, PA ","3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",Carrick,3,2901,4,4,-79.9905885714204,40.399768547753
524,1078687,16185253,M,W,49,2016-10-01T00:48:00,"1200 Block E CARSON ST PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,South Side Flats,3,1702,3,4,-79.9863871552234,40.4286955374487
525,1078688,16185264,M,W,26,2016-10-01T01:30:00,"300 Block NORTH SHORE DR PITTSBURGH, PA ",5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,North Shore,1,2205,1,6,-80.0117954719551,40.4457699438489
540,1078703,16186578,M,W,29,2016-10-03T00:25:00,"3100 Block LIBERTY AV PITTSBURGH, PA ",5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,Polish Hill,2,605,7,6,-79.9707033995842,40.4587788592908
74,1077981,16163607,M,B,18,2016-08-30T23:51:00,"1200 Block E CARSON ST PITTSBURGH, PA ",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,South Side Flats,3,1702,3,4,-79.9863871552234,40.4286955374487
541,1078704,16187208,M,W,63,2016-10-03T22:03:00,"FORBES AV & WOOD ST PITTSBURGH, PA ",5505 Public Drunkenness,Central Business District,2,201,6,6,-80.0008266123567,40.4400891580701
544,1078722,16187392,F,B,55,2016-10-04T06:50:00,"800 Block E WARRINGTON AV PITTSBURGH, PA ",5505 Public Drunkenness,Allentown,3,1803,3,4,-79.9935775641661,40.4215318771896
545,1078723,16187593,F,B,58,2016-10-04T01:00:00,"900 Block FREEPORT RD PITTSBURGH, PA ",5505 Public Drunkenness,Carrick,5,2902,9,2,-79.8943172243871,40.4880818149065
547,1078742,16189119,M,W,55,2016-10-06T16:40:00,"400 Block HANCOCK ST PITTSBURGH, PA ",2709(a)(3) Harassment No Legitimate Purpose,Polish Hill,2,605,7,6,-79.9658345279762,40.4574087541228
679,1078957,16202311,F,B,19,2016-10-26T23:20:00,"700 Block SHERWOOD AV PITTSBURGH, PA ",5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,Sheraden,6,2018,2,5,-80.0560774825069,40.4550448117576
695,1078988,16186511,M,W,31,2016-10-02T02:15:00,"S 16TH ST & ROLAND ST PITTSBURGH, PA ","601.16(b)(1)(a) Any Person who urinates or defecates in, on, or about any public place",South Side Flats,3,1702,3,4,-79.9828364524618,40.4285409799456
