account_key,assigned_rating,completion_date,creation_date,lesson_key,processing_state,days_to_completion
569,INCOMPLETE,2015-06-15,2015-06-05,3165188753,EVALUATED,864000000000000
569,INCOMPLETE,2015-06-11,2015-06-07,3168208620,EVALUATED,345600000000000
569,INCOMPLETE,2015-06-10,2015-06-10,3184238632,EVALUATED,0
569,PASSED,2015-07-15,2015-07-15,4110338963,EVALUATED,0
569,INCOMPLETE,2015-07-13,2015-07-09,4110338963,EVALUATED,345600000000000
569,PASSED,2015-06-27,2015-06-27,3174288624,EVALUATED,0
569,INCOMPLETE,2015-06-23,2015-06-17,3174288624,EVALUATED,518400000000000
569,PASSED,2015-06-19,2015-06-19,3165188753,EVALUATED,0
569,INCOMPLETE,2015-06-16,2015-06-11,3168208620,EVALUATED,432000000000000
569,INCOMPLETE,2015-06-11,2015-06-11,3184238632,EVALUATED,0
569,PASSED,2015-07-15,2015-07-12,4576183932,EVALUATED,259200000000000
569,INCOMPLETE,2015-06-26,2015-06-26,3174288624,EVALUATED,0
569,INCOMPLETE,2015-06-25,2015-06-24,3174288624,EVALUATED,86400000000000
569,INCOMPLETE,2015-06-23,2015-06-23,3184238632,EVALUATED,0
569,PASSED,2015-06-16,2015-06-16,3168208620,EVALUATED,0
569,INCOMPLETE,2015-06-04,2015-06-04,3165188753,EVALUATED,0
24,INCOMPLETE,2015-04-09,2015-03-26,3174288624,EVALUATED,1209600000000000
24,INCOMPLETE,2015-03-13,2015-02-27,3165188753,EVALUATED,1209600000000000
24,PASSED,2015-02-05,2015-01-25,3168208620,EVALUATED,950400000000000
24,PASSED,2015-04-10,2015-03-27,3165188753,EVALUATED,1209600000000000
24,PASSED,2015-05-22,2015-05-21,3184238632,EVALUATED,86400000000000
24,INCOMPLETE,2015-05-21,2015-05-18,3184238632,EVALUATED,259200000000000
24,PASSED,2015-04-21,2015-04-20,3174288624,EVALUATED,86400000000000
24,PASSED,2015-02-08,2015-01-25,3176718735,EVALUATED,1209600000000000
24,INCOMPLETE,2015-01-20,2015-01-11,3176718735,EVALUATED,777600000000000
305,INCOMPLETE,2015-08-18,2015-08-18,3165188753,EVALUATED,0
305,INCOMPLETE,2015-04-30,2015-04-29,3176718735,EVALUATED,86400000000000
305,INCOMPLETE,2015-04-27,2015-04-24,3176718735,EVALUATED,259200000000000
305,PASSED,2015-05-21,2015-05-06,3176718735,EVALUATED,1296000000000000
305,PASSED,2015-06-30,2015-06-28,3168208620,EVALUATED,172800000000000
1014,PASSED,2015-07-20,2015-07-20,4576183932,EVALUATED,0
1014,PASSED,2015-08-19,2015-08-19,4582204201,EVALUATED,0
1014,INCOMPLETE,2015-08-19,2015-08-19,4582204201,EVALUATED,0
170,INCOMPLETE,2015-07-24,2015-07-24,3184238632,EVALUATED,0
170,PASSED,2015-05-21,2015-05-15,3165188753,EVALUATED,518400000000000
170,INCOMPLETE,2015-05-04,2015-05-03,3165188753,EVALUATED,86400000000000
170,INCOMPLETE,2015-03-25,2015-03-13,3176718735,EVALUATED,1036800000000000
170,PASSED,2015-07-13,2015-07-12,3174288624,EVALUATED,86400000000000
170,INCOMPLETE,2015-03-11,2015-03-02,3176718735,EVALUATED,777600000000000
170,INCOMPLETE,2015-07-23,2015-07-22,3184238632,EVALUATED,86400000000000
170,INCOMPLETE,2015-07-06,2015-07-06,3174288624,EVALUATED,0
170,PASSED,2015-03-06,2015-02-22,3168208620,EVALUATED,1036800000000000
170,INCOMPLETE,2015-02-07,2015-01-26,3176718735,EVALUATED,1036800000000000
170,PASSED,2015-03-26,2015-03-25,3176718735,EVALUATED,86400000000000
170,INCOMPLETE,2015-02-19,2015-02-08,3176718735,EVALUATED,950400000000000
170,PASSED,2015-07-25,2015-07-24,3184238632,EVALUATED,86400000000000
170,INCOMPLETE,2015-05-21,2015-05-10,3165188753,EVALUATED,950400000000000
649,INCOMPLETE,2014-12-16,2014-12-02,3168208620,EVALUATED,1209600000000000
649,INCOMPLETE,2015-02-18,2015-02-03,3184238632,EVALUATED,1296000000000000
649,PASSED,2015-01-07,2014-12-27,3168208620,EVALUATED,950400000000000
649,INCOMPLETE,2014-12-28,2014-12-23,3165188753,EVALUATED,432000000000000
649,UNGRADED,2014-12-26,2014-12-21,3168208620,EVALUATED,432000000000000
649,PASSED,2015-03-03,2015-02-20,3184238632,EVALUATED,950400000000000
649,PASSED,2015-01-10,2015-01-08,3165188753,EVALUATED,172800000000000
649,PASSED,2015-01-07,2014-12-14,3174288624,EVALUATED,2073600000000000
649,INCOMPLETE,2014-12-20,2014-12-09,3165188753,EVALUATED,950400000000000
649,PASSED,2014-11-24,2014-11-20,3176718735,EVALUATED,345600000000000
265,PASSED,2015-01-22,2015-01-11,3176718735,EVALUATED,950400000000000
428,INCOMPLETE,2015-05-24,2015-05-23,3174288624,EVALUATED,86400000000000
428,PASSED,2015-06-08,2015-06-05,3174288624,EVALUATED,259200000000000
428,PASSED,2015-02-20,2015-02-06,3168208620,EVALUATED,1209600000000000
428,UNGRADED,2015-02-06,2015-01-31,3168208620,EVALUATED,518400000000000
428,INCOMPLETE,2015-01-04,2014-12-21,3176718735,EVALUATED,1209600000000000
428,PASSED,2015-04-14,2015-03-29,3165188753,EVALUATED,1382400000000000
428,PASSED,2015-01-15,2015-01-06,3176718735,EVALUATED,777600000000000
450,INCOMPLETE,2015-08-19,2015-08-18,3174288624,EVALUATED,86400000000000
450,PASSED,2015-04-06,2015-03-31,3168208620,EVALUATED,518400000000000
450,INCOMPLETE,2015-06-03,2015-06-01,3165188753,EVALUATED,172800000000000
450,INCOMPLETE,2015-06-01,2015-05-26,3165188753,EVALUATED,518400000000000
450,PASSED,2015-01-30,2015-01-21,3176718735,EVALUATED,777600000000000
15,INCOMPLETE,2015-07-09,2015-07-07,3184238632,EVALUATED,172800000000000
15,DISTINCTION,2015-03-23,2015-03-16,3176718735,EVALUATED,604800000000000
15,PASSED,2015-05-05,2015-05-05,3174288624,EVALUATED,0
15,PASSED,2015-05-04,2015-05-01,3165188753,EVALUATED,259200000000000
15,INCOMPLETE,2015-04-27,2015-04-23,3165188753,EVALUATED,345600000000000
15,UNGRADED,2015-03-30,2015-03-26,3165188753,EVALUATED,345600000000000
15,PASSED,2015-07-17,2015-07-16,3184238632,EVALUATED,86400000000000
15,PASSED,2015-06-02,2015-06-02,3168208620,EVALUATED,0
417,INCOMPLETE,2015-08-24,2015-08-24,4576183932,EVALUATED,0
417,PASSED,2015-08-13,2015-08-13,3176718735,EVALUATED,0
494,INCOMPLETE,2015-04-06,2015-04-05,3176718735,EVALUATED,86400000000000
494,PASSED,2015-06-25,2015-06-24,3168208620,EVALUATED,86400000000000
494,INCOMPLETE,2015-04-06,2015-04-06,3176718735,EVALUATED,0
494,PASSED,2015-04-13,2015-04-06,3176718735,EVALUATED,604800000000000
348,INCOMPLETE,2015-07-06,2015-07-06,3176718735,EVALUATED,0
348,PASSED,2015-07-13,2015-07-12,3176718735,EVALUATED,86400000000000
348,INCOMPLETE,2015-07-12,2015-07-12,3176718735,EVALUATED,0
169,PASSED,2015-05-02,2015-05-02,3176718735,EVALUATED,0
169,INCOMPLETE,2015-03-23,2015-03-16,3168208620,EVALUATED,604800000000000
169,INCOMPLETE,2015-02-26,2015-02-23,3176718735,EVALUATED,259200000000000
169,INCOMPLETE,2015-07-31,2015-07-31,3168208620,EVALUATED,0
169,PASSED,2015-06-09,2015-06-09,3174288624,EVALUATED,0
169,PASSED,2015-08-08,2015-08-07,3168208620,EVALUATED,86400000000000
169,PASSED,2015-07-29,2015-07-28,3184238632,EVALUATED,86400000000000
169,PASSED,2015-04-16,2015-04-15,3165188753,EVALUATED,86400000000000
169,INCOMPLETE,2015-06-03,2015-06-03,3174288624,EVALUATED,0
218,INCOMPLETE,2015-07-31,2015-07-31,3165188753,EVALUATED,0
218,PASSED,2015-07-24,2015-07-24,3168208620,EVALUATED,0
218,INCOMPLETE,2015-07-14,2015-07-12,3176718735,EVALUATED,172800000000000
218,INCOMPLETE,2015-08-19,2015-08-17,3174288624,EVALUATED,172800000000000
218,PASSED,2015-07-15,2015-07-14,3176718735,EVALUATED,86400000000000
218,PASSED,2015-08-22,2015-08-21,3174288624,EVALUATED,86400000000000
218,INCOMPLETE,2015-08-04,2015-08-03,3165188753,EVALUATED,86400000000000
218,PASSED,2015-07-15,2015-07-09,4582204201,EVALUATED,518400000000000
218,PASSED,2015-08-04,2015-08-04,3165188753,EVALUATED,0
218,INCOMPLETE,2015-07-24,2015-07-23,3168208620,EVALUATED,86400000000000
218,PASSED,2015-07-10,2015-07-08,4576183932,EVALUATED,172800000000000
218,INCOMPLETE,2015-08-21,2015-08-21,3174288624,EVALUATED,0
218,INCOMPLETE,2015-08-20,2015-08-19,3174288624,EVALUATED,86400000000000
301,PASSED,2015-04-21,2015-04-20,3165188753,EVALUATED,86400000000000
301,PASSED,2015-02-06,2015-01-24,3168208620,EVALUATED,1123200000000000
301,PASSED,2015-01-13,2015-01-11,3176718735,EVALUATED,172800000000000
301,PASSED,2015-05-03,2015-05-02,3174288624,EVALUATED,86400000000000
301,INCOMPLETE,2015-01-09,2014-12-27,3168208620,EVALUATED,1123200000000000
301,INCOMPLETE,2014-12-17,2014-12-03,3176718735,EVALUATED,1209600000000000
447,PASSED,2015-04-23,2015-04-23,3176718735,EVALUATED,0
574,PASSED,2015-04-23,2015-04-23,3176718735,EVALUATED,0
1111,INCOMPLETE,2015-01-24,2015-01-12,3176718735,EVALUATED,1036800000000000
343,PASSED,2015-03-10,2015-03-01,3176718735,EVALUATED,777600000000000
343,INCOMPLETE,2015-02-02,2015-01-25,3176718735,EVALUATED,691200000000000
111,INCOMPLETE,2015-02-03,2015-01-20,3176718735,EVALUATED,1209600000000000
111,PASSED,2015-02-26,2015-02-13,3176718735,EVALUATED,1123200000000000
201,PASSED,2015-04-23,2015-04-23,3176718735,EVALUATED,0
531,INCOMPLETE,2015-08-03,2015-08-03,3176718735,EVALUATED,0
531,PASSED,2015-07-13,2015-07-13,4576183932,EVALUATED,0
531,PASSED,2015-07-22,2015-07-15,4582204201,EVALUATED,604800000000000
531,PASSED,2015-08-06,2015-08-05,3176718735,EVALUATED,86400000000000
552,PASSED,2015-08-16,2015-08-15,4576183932,EVALUATED,86400000000000
552,PASSED,2015-08-24,2015-08-23,3176718735,EVALUATED,86400000000000
552,PASSED,2015-08-17,2015-08-17,4582204201,EVALUATED,0
552,INCOMPLETE,2015-08-23,2015-08-23,3176718735,EVALUATED,0
552,INCOMPLETE,2015-08-17,2015-08-17,4582204201,EVALUATED,0
414,PASSED,2015-07-27,2015-07-26,3176718735,EVALUATED,86400000000000
414,PASSED,2015-07-26,2015-07-26,4576183932,EVALUATED,0
73,INCOMPLETE,2015-07-22,2015-07-21,4582204201,EVALUATED,86400000000000
73,INCOMPLETE,2015-07-31,2015-07-28,3176718735,EVALUATED,259200000000000
73,PASSED,2015-07-22,2015-07-22,4582204201,EVALUATED,0
73,PASSED,2015-07-11,2015-07-10,4576183932,EVALUATED,86400000000000
73,INCOMPLETE,2015-07-20,2015-07-14,4582204201,EVALUATED,518400000000000
73,PASSED,2015-08-25,2015-08-24,3176718735,EVALUATED,86400000000000
1150,PASSED,2015-08-10,2015-08-10,4582204201,EVALUATED,0
1150,INCOMPLETE,2015-08-10,2015-08-10,4582204201,EVALUATED,0
1150,PASSED,2015-07-22,2015-07-21,4576183932,EVALUATED,86400000000000
1150,INCOMPLETE,2015-08-10,2015-08-10,4582204201,EVALUATED,0
405,INCOMPLETE,2015-06-24,2015-06-24,3176718735,EVALUATED,0
405,PASSED,2015-06-30,2015-06-30,3176718735,EVALUATED,0
14,PASSED,2015-08-10,2015-08-10,3176718735,EVALUATED,0
14,INCOMPLETE,2015-07-21,2015-07-21,4582204201,EVALUATED,0
14,PASSED,2015-07-11,2015-07-09,4576183932,EVALUATED,172800000000000
14,INCOMPLETE,2015-08-04,2015-08-03,3176718735,EVALUATED,86400000000000
14,INCOMPLETE,2015-08-03,2015-08-02,3176718735,EVALUATED,86400000000000
14,PASSED,2015-07-22,2015-07-21,4582204201,EVALUATED,86400000000000
14,INCOMPLETE,2015-07-20,2015-07-20,4582204201,EVALUATED,0
14,INCOMPLETE,2015-07-09,2015-07-09,4576183932,EVALUATED,0
290,PASSED,2015-07-08,2015-07-08,3176718735,EVALUATED,0
290,INCOMPLETE,2015-07-07,2015-07-07,3176718735,EVALUATED,0
638,INCOMPLETE,2015-08-15,2015-08-14,746169184,EVALUATED,86400000000000
638,PASSED,2015-08-17,2015-08-17,746169184,EVALUATED,0
638,INCOMPLETE,2015-08-13,2015-08-12,746169184,EVALUATED,86400000000000
1169,INCOMPLETE,2015-07-12,2015-07-11,4576183932,EVALUATED,86400000000000
1169,INCOMPLETE,2015-07-12,2015-07-12,4576183932,EVALUATED,0
106,PASSED,2015-04-14,2015-03-30,3168208620,EVALUATED,1296000000000000
106,INCOMPLETE,2015-07-28,2015-07-27,3165188753,EVALUATED,86400000000000
106,DISTINCTION,2015-01-23,2015-01-12,3176718735,EVALUATED,950400000000000
106,PASSED,2015-08-12,2015-08-10,3165188753,EVALUATED,172800000000000
65,PASSED,2015-01-20,2015-01-07,3176718735,EVALUATED,1123200000000000
231,PASSED,2015-07-06,2015-07-06,3176718735,EVALUATED,0
231,INCOMPLETE,2015-02-21,2015-02-10,3176718735,EVALUATED,950400000000000
231,PASSED,2015-05-31,2015-05-30,3168208620,EVALUATED,86400000000000
231,INCOMPLETE,2015-05-30,2015-05-30,3168208620,EVALUATED,0
231,INCOMPLETE,2015-03-06,2015-02-25,3176718735,EVALUATED,777600000000000
231,INCOMPLETE,2015-05-27,2015-05-27,3176718735,EVALUATED,0
231,INCOMPLETE,2015-01-26,2015-01-12,3176718735,EVALUATED,1209600000000000
938,INCOMPLETE,2015-01-16,2015-01-06,3176718735,EVALUATED,864000000000000
938,INCOMPLETE,2015-01-01,2014-12-17,3176718735,EVALUATED,1296000000000000
590,PASSED,2015-02-19,2015-02-10,3176718735,EVALUATED,777600000000000
285,INCOMPLETE,2015-04-14,2015-04-04,3176718735,EVALUATED,864000000000000
285,PASSED,2015-06-16,2015-06-16,3176718735,EVALUATED,0
285,INCOMPLETE,2015-05-21,2015-05-15,3176718735,EVALUATED,518400000000000
285,INCOMPLETE,2015-07-25,2015-07-25,3168208620,EVALUATED,0
285,INCOMPLETE,2015-05-21,2015-05-15,3176718735,EVALUATED,518400000000000
653,PASSED,2015-07-12,2015-07-12,4576183932,EVALUATED,0
653,PASSED,2015-08-15,2015-08-15,4582204201,EVALUATED,0
567,PASSED,2015-04-13,2015-04-12,3176718735,EVALUATED,86400000000000
567,INCOMPLETE,2015-03-18,2015-03-08,3176718735,EVALUATED,864000000000000
527,INCOMPLETE,2015-04-05,2015-04-05,3176718735,EVALUATED,0
527,PASSED,2015-06-02,2015-06-02,3168208620,EVALUATED,0
527,PASSED,2015-04-13,2015-04-08,3176718735,EVALUATED,432000000000000
527,INCOMPLETE,2015-03-26,2015-03-10,3176718735,EVALUATED,1382400000000000
122,INCOMPLETE,2015-07-26,2015-07-26,3176718735,EVALUATED,0
122,PASSED,2015-07-21,2015-07-21,4582204201,EVALUATED,0
122,PASSED,2015-07-17,2015-07-17,4576183932,EVALUATED,0
122,PASSED,2015-07-27,2015-07-26,3176718735,EVALUATED,86400000000000
615,INCOMPLETE,2015-07-25,2015-07-24,3168208620,EVALUATED,86400000000000
615,INCOMPLETE,2015-07-27,2015-07-27,3168208620,EVALUATED,0
615,PASSED,2015-05-21,2015-05-15,3176718735,EVALUATED,518400000000000
615,INCOMPLETE,2015-05-21,2015-05-11,3176718735,EVALUATED,864000000000000
489,PASSED,2015-06-28,2015-06-28,3176718735,EVALUATED,0
489,INCOMPLETE,2015-06-17,2015-06-17,3176718735,EVALUATED,0
489,PASSED,2015-08-09,2015-08-07,3184238632,EVALUATED,172800000000000
489,INCOMPLETE,2015-08-09,2015-08-05,4110338963,EVALUATED,345600000000000
489,PASSED,2015-07-17,2015-07-10,3174288624,EVALUATED,604800000000000
489,INCOMPLETE,2015-06-09,2015-06-05,3176718735,EVALUATED,345600000000000
489,PASSED,2015-08-12,2015-08-12,4110338963,EVALUATED,0
489,INCOMPLETE,2015-07-08,2015-07-08,3174288624,EVALUATED,0
489,PASSED,2015-07-03,2015-07-03,3165188753,EVALUATED,0
489,INCOMPLETE,2015-07-22,2015-07-22,3184238632,EVALUATED,0
489,INCOMPLETE,2015-06-28,2015-06-28,3165188753,EVALUATED,0
489,PASSED,2015-06-27,2015-06-26,3168208620,EVALUATED,86400000000000
443,INCOMPLETE,2015-07-21,2015-07-20,3174288624,EVALUATED,86400000000000
443,INCOMPLETE,2015-07-20,2015-07-18,3174288624,EVALUATED,172800000000000
443,INCOMPLETE,2015-06-08,2015-06-05,3165188753,EVALUATED,259200000000000
443,UNGRADED,2015-03-19,2015-03-08,3168208620,EVALUATED,950400000000000
443,INCOMPLETE,2015-06-04,2015-05-31,3165188753,EVALUATED,345600000000000
443,PASSED,2015-01-16,2015-01-06,3176718735,EVALUATED,864000000000000
443,INCOMPLETE,2014-12-29,2014-12-15,3176718735,EVALUATED,1209600000000000
443,INCOMPLETE,2015-05-07,2015-05-04,3165188753,EVALUATED,259200000000000
443,INCOMPLETE,2015-03-25,2015-03-20,3168208620,EVALUATED,432000000000000
443,PASSED,2015-07-21,2015-07-21,3174288624,EVALUATED,0
443,INCOMPLETE,2015-07-17,2015-07-16,3174288624,EVALUATED,86400000000000
443,INCOMPLETE,2015-06-16,2015-06-16,3165188753,EVALUATED,0
443,PASSED,2015-04-13,2015-04-01,3168208620,EVALUATED,1036800000000000
443,PASSED,2015-06-16,2015-06-16,3165188753,EVALUATED,0
359,INCOMPLETE,2015-08-18,2015-08-17,3168208620,EVALUATED,86400000000000
359,PASSED,2015-08-04,2015-08-04,3176718735,EVALUATED,0
359,INCOMPLETE,2015-08-04,2015-08-04,3176718735,EVALUATED,0
359,PASSED,2015-07-27,2015-07-26,4582204201,EVALUATED,86400000000000
359,PASSED,2015-07-15,2015-07-15,4576183932,EVALUATED,0
359,INCOMPLETE,2015-07-26,2015-07-26,4582204201,EVALUATED,0
359,INCOMPLETE,2015-07-26,2015-07-25,4582204201,EVALUATED,86400000000000
359,PASSED,2015-08-19,2015-08-19,3168208620,EVALUATED,0
359,INCOMPLETE,2015-07-27,2015-07-26,3176718735,EVALUATED,86400000000000
359,INCOMPLETE,2015-07-22,2015-07-15,4582204201,EVALUATED,604800000000000
550,PASSED,2015-06-03,2015-05-28,3184238632,EVALUATED,518400000000000
550,PASSED,2015-04-08,2015-03-25,3174288624,EVALUATED,1209600000000000
550,PASSED,2015-02-22,2015-02-07,3165188753,EVALUATED,1296000000000000
550,PASSED,2014-12-31,2014-12-20,3168208620,EVALUATED,950400000000000
550,PASSED,2014-12-12,2014-12-02,3176718735,EVALUATED,864000000000000
550,INCOMPLETE,2015-04-15,2015-03-31,3184238632,EVALUATED,1296000000000000
550,INCOMPLETE,2015-04-29,2015-04-29,3184238632,EVALUATED,0
550,INCOMPLETE,2015-03-17,2015-03-05,3174288624,EVALUATED,1036800000000000
550,INCOMPLETE,2015-02-04,2015-01-26,3165188753,EVALUATED,777600000000000
596,PASSED,2015-07-18,2015-07-16,4582204201,EVALUATED,172800000000000
596,PASSED,2015-07-20,2015-07-15,4576183932,EVALUATED,432000000000000
596,PASSED,2015-06-03,2015-06-03,3176718735,EVALUATED,0
596,PASSED,2015-07-10,2015-07-10,3168208620,EVALUATED,0
596,INCOMPLETE,2015-07-09,2015-07-09,3168208620,EVALUATED,0
596,INCOMPLETE,2015-08-25,2015-08-24,3165188753,EVALUATED,86400000000000
596,INCOMPLETE,2015-05-31,2015-05-31,3176718735,EVALUATED,0
580,PASSED,2015-02-10,2015-01-28,3176718735,EVALUATED,1123200000000000
580,PASSED,2015-03-20,2015-03-09,3168208620,EVALUATED,950400000000000
580,INCOMPLETE,2015-01-27,2015-01-15,3176718735,EVALUATED,1036800000000000
580,INCOMPLETE,2015-02-24,2015-02-10,3174288624,EVALUATED,1209600000000000
580,INCOMPLETE,2015-01-08,2014-12-29,3176718735,EVALUATED,864000000000000
580,PASSED,2015-07-06,2015-07-05,3174288624,EVALUATED,86400000000000
315,PASSED,2015-04-27,2015-04-23,3184238632,EVALUATED,345600000000000
315,INCOMPLETE,2015-04-17,2015-04-17,3184238632,EVALUATED,0
315,INCOMPLETE,2015-04-05,2015-04-01,3174288624,EVALUATED,345600000000000
315,INCOMPLETE,2015-02-16,2015-02-11,3165188753,EVALUATED,432000000000000
315,INCOMPLETE,2014-12-11,2014-11-27,3176718735,EVALUATED,1209600000000000
315,PASSED,2015-04-13,2015-04-06,3174288624,EVALUATED,604800000000000
315,INCOMPLETE,2015-03-01,2015-02-27,3165188753,EVALUATED,172800000000000
315,PASSED,2015-01-30,2015-01-16,3176718735,EVALUATED,1209600000000000
315,INCOMPLETE,2015-01-14,2015-01-03,3176718735,EVALUATED,950400000000000
315,INCOMPLETE,2015-04-07,2015-03-25,3184238632,EVALUATED,1123200000000000
315,INCOMPLETE,2015-03-30,2015-03-18,3174288624,EVALUATED,1036800000000000
315,PASSED,2015-03-17,2015-03-03,3165188753,EVALUATED,1209600000000000
315,PASSED,2015-01-29,2015-01-16,3168208620,EVALUATED,1123200000000000
85,INCOMPLETE,2015-02-25,2015-02-13,3165188753,EVALUATED,1036800000000000
85,INCOMPLETE,2015-02-06,2015-01-26,3165188753,EVALUATED,950400000000000
85,PASSED,2014-12-30,2014-12-22,3168208620,EVALUATED,691200000000000
85,PASSED,2014-12-12,2014-12-03,3176718735,EVALUATED,777600000000000
85,PASSED,2015-03-25,2015-03-19,3184238632,EVALUATED,518400000000000
85,PASSED,2015-03-12,2015-02-26,3165188753,EVALUATED,1209600000000000
85,PASSED,2015-02-24,2015-02-11,3174288624,EVALUATED,1123200000000000
85,PASSED,2015-06-19,2015-06-19,4110338963,EVALUATED,0
85,INCOMPLETE,2015-06-12,2015-06-07,4110338963,EVALUATED,432000000000000
85,PASSED,2015-07-02,2015-07-02,4110338963,EVALUATED,0
85,INCOMPLETE,2015-06-05,2015-06-01,4110338963,EVALUATED,345600000000000
85,INCOMPLETE,2015-03-17,2015-03-15,3184238632,EVALUATED,172800000000000
85,INCOMPLETE,2015-03-12,2015-03-03,3184238632,EVALUATED,777600000000000
85,PASSED,2015-06-18,2015-06-15,4110338963,EVALUATED,259200000000000
622,PASSED,2015-05-30,2015-05-30,3176718735,EVALUATED,0
622,INCOMPLETE,2015-05-21,2015-05-15,3176718735,EVALUATED,518400000000000
622,INCOMPLETE,2015-04-11,2015-04-11,3176718735,EVALUATED,0
622,PASSED,2015-06-13,2015-06-12,3165188753,EVALUATED,86400000000000
622,INCOMPLETE,2015-06-10,2015-06-10,3165188753,EVALUATED,0
622,INCOMPLETE,2015-05-21,2015-05-16,3176718735,EVALUATED,432000000000000
622,INCOMPLETE,2015-04-05,2015-04-05,3176718735,EVALUATED,0
622,INCOMPLETE,2015-03-19,2015-03-08,3176718735,EVALUATED,950400000000000
622,INCOMPLETE,2015-06-12,2015-06-12,3165188753,EVALUATED,0
622,INCOMPLETE,2015-06-11,2015-06-11,3165188753,EVALUATED,0
329,PASSED,2015-07-17,2015-07-15,3176718735,EVALUATED,172800000000000
329,INCOMPLETE,2015-07-15,2015-07-14,3176718735,EVALUATED,86400000000000
299,PASSED,2015-05-21,2015-05-15,3176718735,EVALUATED,518400000000000
299,INCOMPLETE,2015-04-29,2015-04-27,3176718735,EVALUATED,172800000000000
366,INCOMPLETE,2014-12-18,2014-12-04,3176718735,EVALUATED,1209600000000000
366,PASSED,2015-02-04,2015-01-25,3176718735,EVALUATED,864000000000000
366,INCOMPLETE,2015-01-13,2015-01-05,3176718735,EVALUATED,691200000000000
430,PASSED,2015-07-26,2015-07-26,3176718735,EVALUATED,0
430,INCOMPLETE,2015-07-22,2015-07-22,3176718735,EVALUATED,0
430,PASSED,2015-07-22,2015-07-22,4582204201,EVALUATED,0
430,INCOMPLETE,2015-07-18,2015-07-13,4582204201,EVALUATED,432000000000000
430,INCOMPLETE,2015-07-22,2015-07-20,4582204201,EVALUATED,172800000000000
430,PASSED,2015-07-13,2015-07-13,4576183932,EVALUATED,0
430,INCOMPLETE,2015-07-13,2015-07-13,4576183932,EVALUATED,0
1070,PASSED,2015-07-20,2015-07-19,4576183932,EVALUATED,86400000000000
851,INCOMPLETE,2015-08-23,2015-08-23,4576183932,EVALUATED,0
701,PASSED,2015-07-16,2015-07-16,4576183932,EVALUATED,0
1116,INCOMPLETE,2015-08-16,2015-08-16,4576183932,EVALUATED,0
1116,PASSED,2015-08-16,2015-08-16,4576183932,EVALUATED,0
118,PASSED,2015-05-27,2015-05-22,3176718735,EVALUATED,432000000000000
118,INCOMPLETE,2015-05-21,2015-05-20,3176718735,EVALUATED,86400000000000
118,PASSED,2015-05-29,2015-05-23,3176718735,EVALUATED,518400000000000
118,INCOMPLETE,2015-05-22,2015-05-22,3176718735,EVALUATED,0
519,INCOMPLETE,2015-06-28,2015-06-27,3176718735,EVALUATED,86400000000000
519,PASSED,2015-06-30,2015-06-30,3176718735,EVALUATED,0
208,PASSED,2015-06-14,2015-06-13,3168208620,EVALUATED,86400000000000
208,INCOMPLETE,2015-04-30,2015-04-27,3176718735,EVALUATED,259200000000000
208,PASSED,2015-05-08,2015-05-01,3176718735,EVALUATED,604800000000000
344,INCOMPLETE,2015-06-27,2015-06-27,3165188753,EVALUATED,0
344,INCOMPLETE,2015-05-04,2015-05-04,3168208620,EVALUATED,0
344,PASSED,2015-03-05,2015-02-22,3176718735,EVALUATED,950400000000000
344,PASSED,2015-06-28,2015-06-28,3165188753,EVALUATED,0
344,PASSED,2015-05-05,2015-05-04,3168208620,EVALUATED,86400000000000
901,PASSED,2015-07-31,2015-07-31,4576183932,EVALUATED,0
571,PASSED,2015-02-09,2015-01-31,3176718735,EVALUATED,777600000000000
215,PASSED,2015-02-03,2015-01-22,3176718735,EVALUATED,1036800000000000
215,INCOMPLETE,2015-01-21,2015-01-11,3176718735,EVALUATED,864000000000000
377,PASSED,2015-02-22,2015-02-15,3165188753,EVALUATED,604800000000000
377,PASSED,2015-01-05,2014-12-31,3176718735,EVALUATED,432000000000000
377,INCOMPLETE,2015-01-30,2015-01-28,3165188753,EVALUATED,172800000000000
264,PASSED,2015-02-24,2015-02-11,3176718735,EVALUATED,1123200000000000
1292,INCOMPLETE,2015-03-22,2015-03-10,3176718735,EVALUATED,1036800000000000
67,PASSED,2015-02-20,2015-02-07,3176718735,EVALUATED,1123200000000000
263,PASSED,2015-08-18,2015-08-18,4582204201,EVALUATED,0
263,INCOMPLETE,2015-08-14,2015-08-14,4582204201,EVALUATED,0
263,PASSED,2015-08-14,2015-08-14,4576183932,EVALUATED,0
263,INCOMPLETE,2015-08-13,2015-08-13,4576183932,EVALUATED,0
263,INCOMPLETE,2015-03-16,2015-03-01,3176718735,EVALUATED,1296000000000000
263,PASSED,2015-08-18,2015-08-18,3168208620,EVALUATED,0
263,INCOMPLETE,2015-02-11,2015-01-27,3176718735,EVALUATED,1296000000000000
263,INCOMPLETE,2015-08-13,2015-08-13,4576183932,EVALUATED,0
263,PASSED,2015-03-30,2015-03-19,3176718735,EVALUATED,950400000000000
268,INCOMPLETE,2015-07-01,2015-07-01,3176718735,EVALUATED,0
268,PASSED,2015-07-01,2015-07-01,3176718735,EVALUATED,0
164,INCOMPLETE,2015-08-10,2015-08-10,3165188753,EVALUATED,0
164,PASSED,2015-07-25,2015-07-25,4582204201,EVALUATED,0
164,PASSED,2015-07-17,2015-07-17,4576183932,EVALUATED,0
164,PASSED,2015-08-11,2015-08-10,3165188753,EVALUATED,86400000000000
