account_key,cancel_date,days_to_cancel,is_canceled,join_date,status,cancel_year,cancel_month,cancel_day,join_year,join_month,join_day
721,2015-06-16,7.0,True,2015-06-09,canceled,2015.0,6.0,16.0,2015,6,9
721,2015-07-15,6.0,True,2015-07-09,canceled,2015.0,7.0,15.0,2015,7,9
1086,2015-06-09,0.0,True,2015-06-09,canceled,2015.0,6.0,9.0,2015,6,9
951,2015-07-11,3.0,True,2015-07-08,canceled,2015.0,7.0,11.0,2015,7,8
1096,2015-07-15,7.0,True,2015-07-08,canceled,2015.0,7.0,15.0,2015,7,8
1096,,,False,2015-07-15,current,,,,2015,7,15
163,,,False,2015-07-09,current,,,,2015,7,9
1169,2015-07-17,7.0,True,2015-07-10,canceled,2015.0,7.0,17.0,2015,7,10
1126,2015-07-15,5.0,True,2015-07-10,canceled,2015.0,7.0,15.0,2015,7,10
813,2015-07-17,6.0,True,2015-07-11,canceled,2015.0,7.0,17.0,2015,7,11
1208,2015-03-13,36.0,True,2015-02-05,canceled,2015.0,3.0,13.0,2015,2,5
1207,2015-02-28,22.0,True,2015-02-06,canceled,2015.0,2.0,28.0,2015,2,6
602,2015-08-13,188.0,True,2015-02-06,canceled,2015.0,8.0,13.0,2015,2,6
1153,2015-03-13,35.0,True,2015-02-06,canceled,2015.0,3.0,13.0,2015,2,6
605,,,False,2015-02-06,current,,,,2015,2,6
1210,2015-03-14,35.0,True,2015-02-07,canceled,2015.0,3.0,14.0,2015,2,7
916,2015-04-15,66.0,True,2015-02-08,canceled,2015.0,4.0,15.0,2015,2,8
381,,,False,2015-02-09,current,,,,2015,2,9
666,2015-04-16,66.0,True,2015-02-09,canceled,2015.0,4.0,16.0,2015,2,9
26,,,False,2015-02-11,current,,,,2015,2,11
508,,,False,2015-03-04,current,,,,2015,3,4
509,,,False,2015-03-05,current,,,,2015,3,5
753,2015-04-12,38.0,True,2015-03-05,canceled,2015.0,4.0,12.0,2015,3,5
1190,2015-03-06,0.0,True,2015-03-06,canceled,2015.0,3.0,6.0,2015,3,6
141,2015-05-14,68.0,True,2015-03-07,canceled,2015.0,5.0,14.0,2015,3,7
432,,,False,2015-03-09,current,,,,2015,3,9
375,,,False,2015-03-09,current,,,,2015,3,9
183,,,False,2015-04-01,current,,,,2015,4,1
400,,,False,2015-04-01,current,,,,2015,4,1
585,,,False,2015-04-01,current,,,,2015,4,1
13,,,False,2015-04-01,current,,,,2015,4,1
205,,,False,2015-04-01,current,,,,2015,4,1
914,2015-04-02,0.0,True,2015-04-02,canceled,2015.0,4.0,2.0,2015,4,2
914,2015-07-17,0.0,True,2015-07-17,canceled,2015.0,7.0,17.0,2015,7,17
593,,,False,2015-04-02,current,,,,2015,4,2
437,,,False,2015-04-02,current,,,,2015,4,2
468,,,False,2015-04-02,current,,,,2015,4,2
729,2015-04-25,22.0,True,2015-04-03,canceled,2015.0,4.0,25.0,2015,4,3
22,,,False,2015-04-03,current,,,,2015,4,3
449,,,False,2015-04-03,current,,,,2015,4,3
482,,,False,2015-04-03,current,,,,2015,4,3
349,,,False,2015-04-03,current,,,,2015,4,3
994,2015-04-06,1.0,True,2015-04-05,canceled,2015.0,4.0,6.0,2015,4,5
1089,2015-05-13,37.0,True,2015-04-06,canceled,2015.0,5.0,13.0,2015,4,6
651,2015-06-13,68.0,True,2015-04-06,canceled,2015.0,6.0,13.0,2015,4,6
1054,2015-08-14,129.0,True,2015-04-07,canceled,2015.0,8.0,14.0,2015,4,7
289,2015-07-14,98.0,True,2015-04-07,canceled,2015.0,7.0,14.0,2015,4,7
796,2015-04-16,9.0,True,2015-04-07,canceled,2015.0,4.0,16.0,2015,4,7
104,,,False,2015-04-10,current,,,,2015,4,10
286,,,False,2015-07-08,current,,,,2015,7,8
812,,,False,2015-07-09,current,,,,2015,7,9
462,,,False,2015-07-09,current,,,,2015,7,9
1001,,,False,2015-07-09,current,,,,2015,7,9
213,,,False,2015-07-14,current,,,,2015,7,14
359,,,False,2015-07-15,current,,,,2015,7,15
915,2015-07-22,6.0,True,2015-07-16,canceled,2015.0,7.0,22.0,2015,7,16
21,,,False,2015-07-17,current,,,,2015,7,17
633,,,False,2015-07-17,current,,,,2015,7,17
1279,2015-07-22,5.0,True,2015-07-17,canceled,2015.0,7.0,22.0,2015,7,17
1279,2015-07-17,0.0,True,2015-07-17,canceled,2015.0,7.0,17.0,2015,7,17
1179,2015-07-22,5.0,True,2015-07-17,canceled,2015.0,7.0,22.0,2015,7,17
1205,2015-08-05,19.0,True,2015-07-17,canceled,2015.0,8.0,5.0,2015,7,17
850,2015-07-22,4.0,True,2015-07-18,canceled,2015.0,7.0,22.0,2015,7,18
1256,2015-07-24,6.0,True,2015-07-18,canceled,2015.0,7.0,24.0,2015,7,18
1014,,,False,2015-07-18,current,,,,2015,7,18
1258,2015-07-21,6.0,True,2015-07-15,canceled,2015.0,7.0,21.0,2015,7,15
40,,,False,2015-07-15,current,,,,2015,7,15
1216,,,False,2015-07-16,current,,,,2015,7,16
1131,,,False,2015-07-16,current,,,,2015,7,16
1150,,,False,2015-07-16,current,,,,2015,7,16
403,,,False,2015-07-16,current,,,,2015,7,16
773,,,False,2015-07-17,current,,,,2015,7,17
968,2015-07-17,0.0,True,2015-07-17,canceled,2015.0,7.0,17.0,2015,7,17
662,2015-07-21,4.0,True,2015-07-17,canceled,2015.0,7.0,21.0,2015,7,17
1155,2015-07-17,0.0,True,2015-07-17,canceled,2015.0,7.0,17.0,2015,7,17
856,2015-08-09,22.0,True,2015-07-18,canceled,2015.0,8.0,9.0,2015,7,18
848,2015-08-14,3.0,True,2015-08-11,canceled,2015.0,8.0,14.0,2015,8,11
848,2015-03-11,5.0,True,2015-03-06,canceled,2015.0,3.0,11.0,2015,3,6
305,,,False,2015-03-10,current,,,,2015,3,10
768,2015-03-11,1.0,True,2015-03-10,canceled,2015.0,3.0,11.0,2015,3,10
485,,,False,2015-03-10,current,,,,2015,3,10
464,,,False,2015-04-01,current,,,,2015,4,1
340,,,False,2015-04-01,current,,,,2015,4,1
788,2015-04-06,5.0,True,2015-04-01,canceled,2015.0,4.0,6.0,2015,4,1
75,,,False,2015-04-01,current,,,,2015,4,1
786,2015-05-09,37.0,True,2015-04-02,canceled,2015.0,5.0,9.0,2015,4,2
1072,,,False,2015-04-02,current,,,,2015,4,2
588,,,False,2015-04-02,current,,,,2015,4,2
291,,,False,2015-04-02,current,,,,2015,4,2
1264,2015-06-09,68.0,True,2015-04-02,canceled,2015.0,6.0,9.0,2015,4,2
830,2015-04-06,3.0,True,2015-04-03,canceled,2015.0,4.0,6.0,2015,4,3
1088,2015-04-25,22.0,True,2015-04-03,canceled,2015.0,4.0,25.0,2015,4,3
723,2015-04-06,3.0,True,2015-04-03,canceled,2015.0,4.0,6.0,2015,4,3
536,,,False,2015-04-24,current,,,,2015,4,24
107,,,False,2015-04-24,current,,,,2015,4,24
353,,,False,2015-04-24,current,,,,2015,4,24
146,,,False,2015-04-24,current,,,,2015,4,24
466,,,False,2015-05-06,current,,,,2015,5,6
811,2015-06-13,38.0,True,2015-05-06,canceled,2015.0,6.0,13.0,2015,5,6
825,2015-05-06,0.0,True,2015-05-06,canceled,2015.0,5.0,6.0,2015,5,6
825,2015-06-16,38.0,True,2015-05-09,canceled,2015.0,6.0,16.0,2015,5,9
484,,,False,2015-05-07,current,,,,2015,5,7
1055,2015-07-15,68.0,True,2015-05-08,canceled,2015.0,7.0,15.0,2015,5,8
192,,,False,2015-05-09,current,,,,2015,5,9
766,2015-05-10,0.0,True,2015-05-10,canceled,2015.0,5.0,10.0,2015,5,10
398,,,False,2015-05-11,current,,,,2015,5,11
1215,2015-07-18,68.0,True,2015-05-11,canceled,2015.0,7.0,18.0,2015,5,11
20,,,False,2015-05-11,current,,,,2015,5,11
1030,2015-07-18,68.0,True,2015-05-11,canceled,2015.0,7.0,18.0,2015,5,11
955,2015-08-18,99.0,True,2015-05-11,canceled,2015.0,8.0,18.0,2015,5,11
995,2015-05-18,7.0,True,2015-05-11,canceled,2015.0,5.0,18.0,2015,5,11
200,,,False,2015-05-12,current,,,,2015,5,12
665,,,False,2015-05-12,current,,,,2015,5,12
815,2015-05-18,6.0,True,2015-05-12,canceled,2015.0,5.0,18.0,2015,5,12
1263,,,False,2015-08-16,current,,,,2015,8,16
1136,,,False,2015-08-18,current,,,,2015,8,18
1144,,,False,2015-08-18,current,,,,2015,8,18
142,,,False,2015-08-19,current,,,,2015,8,19
142,2015-08-03,203.0,True,2015-01-12,canceled,2015.0,8.0,3.0,2015,1,12
1228,,,False,2015-08-19,current,,,,2015,8,19
967,,,False,2015-08-21,current,,,,2015,8,21
754,,,False,2015-08-21,current,,,,2015,8,21
851,,,False,2015-08-22,current,,,,2015,8,22
990,,,False,2015-08-23,current,,,,2015,8,23
1039,2015-07-19,0.0,True,2015-07-19,canceled,2015.0,7.0,19.0,2015,7,19
1039,2015-08-16,4.0,True,2015-08-12,canceled,2015.0,8.0,16.0,2015,8,12
950,,,False,2015-07-19,current,,,,2015,7,19
1087,,,False,2015-07-20,current,,,,2015,7,20
1018,2015-07-26,6.0,True,2015-07-20,canceled,2015.0,7.0,26.0,2015,7,20
993,2015-08-17,6.0,True,2015-08-11,canceled,2015.0,8.0,17.0,2015,8,11
699,2015-08-18,7.0,True,2015-08-11,canceled,2015.0,8.0,18.0,2015,8,11
940,,,False,2015-08-13,current,,,,2015,8,13
940,2015-07-23,6.0,True,2015-07-17,canceled,2015.0,7.0,23.0,2015,7,17
1162,2015-08-19,5.0,True,2015-08-14,canceled,2015.0,8.0,19.0,2015,8,14
986,,,False,2015-08-15,current,,,,2015,8,15
784,,,False,2015-08-17,current,,,,2015,8,17
893,,,False,2015-08-18,current,,,,2015,8,18
840,,,False,2015-08-21,current,,,,2015,8,21
975,,,False,2015-08-23,current,,,,2015,8,23
1038,2015-04-26,22.0,True,2015-04-04,canceled,2015.0,4.0,26.0,2015,4,4
739,2015-04-05,0.0,True,2015-04-05,canceled,2015.0,4.0,5.0,2015,4,5
1046,2015-04-07,2.0,True,2015-04-05,canceled,2015.0,4.0,7.0,2015,4,5
1170,2015-07-12,98.0,True,2015-04-05,canceled,2015.0,7.0,12.0,2015,4,5
1268,2015-05-28,52.0,True,2015-04-06,canceled,2015.0,5.0,28.0,2015,4,6
706,2015-07-14,98.0,True,2015-04-07,canceled,2015.0,7.0,14.0,2015,4,7
1222,2015-04-07,0.0,True,2015-04-07,canceled,2015.0,4.0,7.0,2015,4,7
936,2015-04-12,5.0,True,2015-04-07,canceled,2015.0,4.0,12.0,2015,4,7
632,,,False,2015-04-07,current,,,,2015,4,7
606,2015-06-15,68.0,True,2015-04-08,canceled,2015.0,6.0,15.0,2015,4,8
117,,,False,2015-04-08,current,,,,2015,4,8
863,2015-04-12,2.0,True,2015-04-10,canceled,2015.0,4.0,12.0,2015,4,10
94,,,False,2015-04-24,current,,,,2015,4,24
299,,,False,2015-04-24,current,,,,2015,4,24
574,,,False,2015-04-24,current,,,,2015,4,24
212,,,False,2015-04-24,current,,,,2015,4,24
401,,,False,2015-04-24,current,,,,2015,4,24
387,,,False,2015-04-24,current,,,,2015,4,24
1113,,,False,2015-05-06,current,,,,2015,5,6
382,,,False,2015-05-06,current,,,,2015,5,6
8,,,False,2015-05-06,current,,,,2015,5,6
1,,,False,2015-05-06,current,,,,2015,5,6
184,,,False,2015-05-12,current,,,,2015,5,12
61,,,False,2015-05-12,current,,,,2015,5,12
669,2015-07-19,68.0,True,2015-05-12,canceled,2015.0,7.0,19.0,2015,5,12
596,,,False,2015-05-12,current,,,,2015,5,12
7,,,False,2015-05-12,current,,,,2015,5,12
41,,,False,2015-05-13,current,,,,2015,5,13
513,,,False,2015-05-28,current,,,,2015,5,28
545,,,False,2015-05-28,current,,,,2015,5,28
572,,,False,2015-05-28,current,,,,2015,5,28
199,,,False,2015-05-30,current,,,,2015,5,30
1125,2015-05-31,0.0,True,2015-05-31,canceled,2015.0,5.0,31.0,2015,5,31
569,2015-08-09,68.0,True,2015-06-02,canceled,2015.0,8.0,9.0,2015,6,2
14,,,False,2015-06-03,current,,,,2015,6,3
646,,,False,2015-06-04,current,,,,2015,6,4
708,2015-06-05,0.0,True,2015-06-05,canceled,2015.0,6.0,5.0,2015,6,5
708,2015-06-10,5.0,True,2015-06-05,canceled,2015.0,6.0,10.0,2015,6,5
6,,,False,2015-06-05,current,,,,2015,6,5
619,,,False,2015-06-06,current,,,,2015,6,6
912,2015-08-13,68.0,True,2015-06-06,canceled,2015.0,8.0,13.0,2015,6,6
456,,,False,2015-06-07,current,,,,2015,6,7
1025,2015-06-07,0.0,True,2015-06-07,canceled,2015.0,6.0,7.0,2015,6,7
80,,,False,2015-06-07,current,,,,2015,6,7
763,2015-06-14,6.0,True,2015-06-08,canceled,2015.0,6.0,14.0,2015,6,8
116,,,False,2015-05-06,current,,,,2015,5,6
89,,,False,2015-05-07,current,,,,2015,5,7
471,,,False,2015-05-07,current,,,,2015,5,7
1002,,,False,2015-05-07,current,,,,2015,5,7
154,,,False,2015-05-09,current,,,,2015,5,9
58,,,False,2015-05-09,current,,,,2015,5,9
406,,,False,2015-05-10,current,,,,2015,5,10
1062,2015-06-17,38.0,True,2015-05-10,canceled,2015.0,6.0,17.0,2015,5,10
1282,,,False,2015-05-10,current,,,,2015,5,10
162,,,False,2015-05-11,current,,,,2015,5,11
242,,,False,2015-05-11,current,,,,2015,5,11
235,,,False,2015-05-11,current,,,,2015,5,11
928,,,False,2015-05-11,current,,,,2015,5,11
1151,,,False,2015-05-11,current,,,,2015,5,11
249,,,False,2015-05-12,current,,,,2015,5,12
621,,,False,2015-05-12,current,,,,2015,5,12
656,,,False,2015-05-12,current,,,,2015,5,12
497,,,False,2015-05-12,current,,,,2015,5,12
73,,,False,2015-05-28,current,,,,2015,5,28
1184,2015-06-04,6.0,True,2015-05-29,canceled,2015.0,6.0,4.0,2015,5,29
290,,,False,2015-05-30,current,,,,2015,5,30
1290,,,False,2015-06-02,current,,,,2015,6,2
294,,,False,2015-06-04,current,,,,2015,6,4
826,2015-06-09,4.0,True,2015-06-05,canceled,2015.0,6.0,9.0,2015,6,5
750,2015-06-06,0.0,True,2015-06-06,canceled,2015.0,6.0,6.0,2015,6,6
573,,,False,2015-06-07,current,,,,2015,6,7
1081,,,False,2015-06-08,current,,,,2015,6,8
956,2015-08-15,68.0,True,2015-06-08,canceled,2015.0,8.0,15.0,2015,6,8
1172,2015-06-10,1.0,True,2015-06-09,canceled,2015.0,6.0,10.0,2015,6,9
1036,,,False,2015-06-09,current,,,,2015,6,9
1084,2015-07-15,7.0,True,2015-07-08,canceled,2015.0,7.0,15.0,2015,7,8
827,2015-07-12,4.0,True,2015-07-08,canceled,2015.0,7.0,12.0,2015,7,8
271,,,False,2015-07-08,current,,,,2015,7,8
317,,,False,2015-07-09,current,,,,2015,7,9
1257,,,False,2015-07-09,current,,,,2015,7,9
326,,,False,2015-07-09,current,,,,2015,7,9
783,2015-07-19,6.0,True,2015-07-13,canceled,2015.0,7.0,19.0,2015,7,13
748,,,False,2015-06-08,current,,,,2015,6,8
777,2015-08-15,68.0,True,2015-06-08,canceled,2015.0,8.0,15.0,2015,6,8
910,2015-06-15,7.0,True,2015-06-08,canceled,2015.0,6.0,15.0,2015,6,8
296,,,False,2015-06-08,current,,,,2015,6,8
628,,,False,2015-06-09,current,,,,2015,6,9
1262,,,False,2015-06-09,current,,,,2015,6,9
531,,,False,2015-07-08,current,,,,2015,7,8
947,2015-07-13,5.0,True,2015-07-08,canceled,2015.0,7.0,13.0,2015,7,8
1209,,,False,2015-07-09,current,,,,2015,7,9
498,,,False,2015-07-09,current,,,,2015,7,9
1197,2015-07-11,2.0,True,2015-07-09,canceled,2015.0,7.0,11.0,2015,7,9
430,,,False,2015-07-10,current,,,,2015,7,10
694,,,False,2015-07-10,current,,,,2015,7,10
238,,,False,2015-07-13,current,,,,2015,7,13
48,,,False,2015-07-16,current,,,,2015,7,16
47,,,False,2015-07-16,current,,,,2015,7,16
29,,,False,2015-07-16,current,,,,2015,7,16
885,,,False,2015-07-16,current,,,,2015,7,16
164,,,False,2015-07-16,current,,,,2015,7,16
1080,,,False,2015-07-17,current,,,,2015,7,17
402,2015-03-10,57.0,True,2015-01-12,canceled,2015.0,3.0,10.0,2015,1,12
402,,,False,2015-03-10,current,,,,2015,3,10
15,2015-01-17,5.0,True,2015-01-12,canceled,2015.0,1.0,17.0,2015,1,12
15,2015-08-11,160.0,True,2015-03-04,canceled,2015.0,8.0,11.0,2015,3,4
87,,,False,2015-01-12,current,,,,2015,1,12
724,2015-01-18,6.0,True,2015-01-12,canceled,2015.0,1.0,18.0,2015,1,12
134,2015-06-12,127.0,True,2015-02-05,canceled,2015.0,6.0,12.0,2015,2,5
1033,2015-08-13,188.0,True,2015-02-06,canceled,2015.0,8.0,13.0,2015,2,6
782,,,False,2015-07-17,current,,,,2015,7,17
979,,,False,2015-07-17,current,,,,2015,7,17
849,2015-07-19,2.0,True,2015-07-17,canceled,2015.0,7.0,19.0,2015,7,17
898,2015-07-24,6.0,True,2015-07-18,canceled,2015.0,7.0,24.0,2015,7,18
1302,,,False,2015-07-18,current,,,,2015,7,18
879,2015-07-24,6.0,True,2015-07-18,canceled,2015.0,7.0,24.0,2015,7,18
687,,,False,2015-07-20,current,,,,2015,7,20
924,,,False,2015-08-11,current,,,,2015,8,11
946,,,False,2015-08-11,current,,,,2015,8,11
889,2015-08-11,0.0,True,2015-08-11,canceled,2015.0,8.0,11.0,2015,8,11
805,,,False,2015-08-11,current,,,,2015,8,11
552,,,False,2015-08-14,current,,,,2015,8,14
1028,,,False,2015-08-21,current,,,,2015,8,21
1034,2015-07-20,5.0,True,2015-07-15,canceled,2015.0,7.0,20.0,2015,7,15
1159,2015-07-21,5.0,True,2015-07-16,canceled,2015.0,7.0,21.0,2015,7,16
1003,2015-07-20,4.0,True,2015-07-16,canceled,2015.0,7.0,20.0,2015,7,16
122,,,False,2015-07-17,current,,,,2015,7,17
39,,,False,2015-07-17,current,,,,2015,7,17
775,2015-07-24,7.0,True,2015-07-17,canceled,2015.0,7.0,24.0,2015,7,17
393,,,False,2015-07-18,current,,,,2015,7,18
1147,,,False,2015-07-19,current,,,,2015,7,19
325,,,False,2015-07-19,current,,,,2015,7,19
883,,,False,2015-07-19,current,,,,2015,7,19
1224,,,False,2015-07-20,current,,,,2015,7,20
332,,,False,2015-08-11,current,,,,2015,8,11
443,,,False,2014-11-10,current,,,,2014,11,10
309,,,False,2014-11-10,current,,,,2014,11,10
512,2015-03-17,127.0,True,2014-11-10,canceled,2015.0,3.0,17.0,2014,11,10
821,2014-11-16,6.0,True,2014-11-10,canceled,2014.0,11.0,16.0,2014,11,10
230,,,False,2014-11-10,current,,,,2014,11,10
301,,,False,2014-11-10,current,,,,2014,11,10
760,2014-11-13,3.0,True,2014-11-10,canceled,2014.0,11.0,13.0,2014,11,10
506,,,False,2014-11-10,current,,,,2014,11,10
1243,2014-11-18,8.0,True,2014-11-10,canceled,2014.0,11.0,18.0,2014,11,10
737,2014-11-10,0.0,True,2014-11-10,canceled,2014.0,11.0,10.0,2014,11,10
1220,2014-12-17,37.0,True,2014-11-10,canceled,2014.0,12.0,17.0,2014,11,10
878,2014-11-10,0.0,True,2014-11-10,canceled,2014.0,11.0,10.0,2014,11,10
1288,2014-11-15,5.0,True,2014-11-10,canceled,2014.0,11.0,15.0,2014,11,10
755,,,False,2014-11-10,current,,,,2014,11,10
85,2015-03-27,136.0,True,2014-11-11,canceled,2015.0,3.0,27.0,2014,11,11
160,2015-02-18,99.0,True,2014-11-11,canceled,2015.0,2.0,18.0,2014,11,11
1050,,,False,2015-08-11,current,,,,2015,8,11
998,2015-08-18,7.0,True,2015-08-11,canceled,2015.0,8.0,18.0,2015,8,11
834,,,False,2015-08-13,current,,,,2015,8,13
742,,,False,2015-08-14,current,,,,2015,8,14
981,2015-02-07,0.0,True,2015-02-07,canceled,2015.0,2.0,7.0,2015,2,7
535,,,False,2015-02-08,current,,,,2015,2,8
636,2015-02-10,1.0,True,2015-02-09,canceled,2015.0,2.0,10.0,2015,2,9
636,2015-08-12,160.0,True,2015-03-05,canceled,2015.0,8.0,12.0,2015,3,5
423,2015-04-08,58.0,True,2015-02-09,canceled,2015.0,4.0,8.0,2015,2,9
423,,,False,2015-04-08,current,,,,2015,4,8
1112,2015-02-13,3.0,True,2015-02-10,canceled,2015.0,2.0,13.0,2015,2,10
190,2015-04-08,56.0,True,2015-02-11,canceled,2015.0,4.0,8.0,2015,2,11
190,,,False,2015-04-08,current,,,,2015,4,8
1078,2015-02-17,6.0,True,2015-02-11,canceled,2015.0,2.0,17.0,2015,2,11
692,2015-02-24,13.0,True,2015-02-11,canceled,2015.0,2.0,24.0,2015,2,11
904,2015-03-10,5.0,True,2015-03-05,canceled,2015.0,3.0,10.0,2015,3,5
259,2015-03-12,7.0,True,2015-03-05,canceled,2015.0,3.0,12.0,2015,3,5
259,2015-07-14,98.0,True,2015-04-07,canceled,2015.0,7.0,14.0,2015,4,7
653,2015-03-05,0.0,True,2015-03-05,canceled,2015.0,3.0,5.0,2015,3,5
653,,,False,2015-07-08,current,,,,2015,7,8
1177,2015-03-06,0.0,True,2015-03-06,canceled,2015.0,3.0,6.0,2015,3,6
1177,,,False,2015-03-11,current,,,,2015,3,11
233,,,False,2015-03-06,current,,,,2015,3,6
351,,,False,2015-03-08,current,,,,2015,3,8
680,2015-03-12,3.0,True,2015-03-09,canceled,2015.0,3.0,12.0,2015,3,9
1148,2015-03-09,0.0,True,2015-03-09,canceled,2015.0,3.0,9.0,2015,3,9
854,,,False,2015-08-23,current,,,,2015,8,23
880,,,False,2015-08-23,current,,,,2015,8,23
839,2015-01-15,63.0,True,2014-11-13,canceled,2015.0,1.0,15.0,2014,11,13
1161,2014-12-20,37.0,True,2014-11-13,canceled,2014.0,12.0,20.0,2014,11,13
672,,,False,2014-11-14,current,,,,2014,11,14
282,,,False,2014-11-14,current,,,,2014,11,14
155,,,False,2014-11-14,current,,,,2014,11,14
949,2014-11-20,6.0,True,2014-11-14,canceled,2014.0,11.0,20.0,2014,11,14
257,,,False,2014-11-15,current,,,,2014,11,15
311,,,False,2014-11-16,current,,,,2014,11,16
188,,,False,2014-11-16,current,,,,2014,11,16
1146,2014-12-23,37.0,True,2014-11-16,canceled,2014.0,12.0,23.0,2014,11,16
65,2015-02-23,99.0,True,2014-11-16,canceled,2015.0,2.0,23.0,2014,11,16
787,2014-12-23,37.0,True,2014-11-16,canceled,2014.0,12.0,23.0,2014,11,16
941,2015-04-01,22.0,True,2015-03-10,canceled,2015.0,4.0,1.0,2015,3,10
457,,,False,2015-03-10,current,,,,2015,3,10
1119,2015-03-15,4.0,True,2015-03-11,canceled,2015.0,3.0,15.0,2015,3,11
1119,2015-08-16,0.0,True,2015-08-16,canceled,2015.0,8.0,16.0,2015,8,16
899,2015-03-17,6.0,True,2015-03-11,canceled,2015.0,3.0,17.0,2015,3,11
985,2015-04-18,38.0,True,2015-03-11,canceled,2015.0,4.0,18.0,2015,3,11
1186,2015-03-11,0.0,True,2015-03-11,canceled,2015.0,3.0,11.0,2015,3,11
333,,,False,2015-04-01,current,,,,2015,4,1
681,2015-04-07,6.0,True,2015-04-01,canceled,2015.0,4.0,7.0,2015,4,1
681,2015-06-15,6.0,True,2015-06-09,canceled,2015.0,6.0,15.0,2015,6,9
835,2015-01-10,38.0,True,2014-12-03,canceled,2015.0,1.0,10.0,2014,12,3
549,2015-06-10,189.0,True,2014-12-03,canceled,2015.0,6.0,10.0,2014,12,3
660,2015-01-10,38.0,True,2014-12-03,canceled,2015.0,1.0,10.0,2014,12,3
174,2015-03-10,97.0,True,2014-12-03,canceled,2015.0,3.0,10.0,2014,12,3
1261,2014-12-08,5.0,True,2014-12-03,canceled,2014.0,12.0,8.0,2014,12,3
514,2015-06-11,189.0,True,2014-12-04,canceled,2015.0,6.0,11.0,2014,12,4
1135,2014-12-08,4.0,True,2014-12-04,canceled,2014.0,12.0,8.0,2014,12,4
953,2014-12-11,6.0,True,2014-12-05,canceled,2014.0,12.0,11.0,2014,12,5
594,,,False,2014-12-05,current,,,,2014,12,5
137,,,False,2014-12-06,current,,,,2014,12,6
725,2014-12-06,0.0,True,2014-12-06,canceled,2014.0,12.0,6.0,2014,12,6
820,2014-12-09,3.0,True,2014-12-06,canceled,2014.0,12.0,9.0,2014,12,6
778,2014-12-29,22.0,True,2014-12-07,canceled,2014.0,12.0,29.0,2014,12,7
865,2014-12-13,6.0,True,2014-12-07,canceled,2014.0,12.0,13.0,2014,12,7
801,2015-02-03,57.0,True,2014-12-08,canceled,2015.0,2.0,3.0,2014,12,8
1077,2015-01-30,53.0,True,2014-12-08,canceled,2015.0,1.0,30.0,2014,12,8
808,2014-12-30,22.0,True,2014-12-08,canceled,2014.0,12.0,30.0,2014,12,8
241,,,False,2014-12-08,current,,,,2014,12,8
767,2014-12-11,3.0,True,2014-12-08,canceled,2014.0,12.0,11.0,2014,12,8
46,,,False,2014-12-08,current,,,,2014,12,8
917,2014-12-14,5.0,True,2014-12-09,canceled,2014.0,12.0,14.0,2014,12,9
933,2014-12-14,5.0,True,2014-12-09,canceled,2014.0,12.0,14.0,2014,12,9
1246,2014-12-15,6.0,True,2014-12-09,canceled,2014.0,12.0,15.0,2014,12,9
363,,,False,2015-04-02,current,,,,2015,4,2
269,,,False,2015-04-02,current,,,,2015,4,2
528,2015-08-10,129.0,True,2015-04-03,canceled,2015.0,8.0,10.0,2015,4,3
1145,2015-04-04,0.0,True,2015-04-04,canceled,2015.0,4.0,4.0,2015,4,4
658,2015-04-08,2.0,True,2015-04-06,canceled,2015.0,4.0,8.0,2015,4,6
658,2015-04-10,0.0,True,2015-04-10,canceled,2015.0,4.0,10.0,2015,4,10
1158,2015-04-09,2.0,True,2015-04-07,canceled,2015.0,4.0,9.0,2015,4,7
600,,,False,2015-04-07,current,,,,2015,4,7
1115,2015-05-15,37.0,True,2015-04-08,canceled,2015.0,5.0,15.0,2015,4,8
957,2015-04-14,6.0,True,2015-04-08,canceled,2015.0,4.0,14.0,2015,4,8
920,,,False,2015-04-12,current,,,,2015,4,12
447,2015-06-04,41.0,True,2015-04-24,canceled,2015.0,6.0,4.0,2015,4,24
370,,,False,2015-04-24,current,,,,2015,4,24
84,,,False,2015-05-06,current,,,,2015,5,6
255,,,False,2015-05-06,current,,,,2015,5,6
987,2014-12-11,2.0,True,2014-12-09,canceled,2014.0,12.0,11.0,2014,12,9
472,,,False,2015-01-07,current,,,,2015,1,7
802,2015-01-08,0.0,True,2015-01-08,canceled,2015.0,1.0,8.0,2015,1,8
664,2015-01-08,0.0,True,2015-01-08,canceled,2015.0,1.0,8.0,2015,1,8
272,2015-05-15,127.0,True,2015-01-08,canceled,2015.0,5.0,15.0,2015,1,8
32,,,False,2015-01-08,current,,,,2015,1,8
115,,,False,2015-01-11,current,,,,2015,1,11
997,2015-01-12,0.0,True,2015-01-12,canceled,2015.0,1.0,12.0,2015,1,12
434,2015-06-03,142.0,True,2015-01-12,canceled,2015.0,6.0,3.0,2015,1,12
1061,2015-01-14,2.0,True,2015-01-12,canceled,2015.0,1.0,14.0,2015,1,12
532,2015-06-19,158.0,True,2015-01-12,canceled,2015.0,6.0,19.0,2015,1,12
847,2015-01-19,7.0,True,2015-01-12,canceled,2015.0,1.0,19.0,2015,1,12
937,2015-06-13,38.0,True,2015-05-06,canceled,2015.0,6.0,13.0,2015,5,6
927,2015-05-13,7.0,True,2015-05-06,canceled,2015.0,5.0,13.0,2015,5,6
927,2015-07-20,68.0,True,2015-05-13,canceled,2015.0,7.0,20.0,2015,5,13
