Unnamed: 0,account_key,lessons_completed,num_courses_visited,projects_completed,total_minutes_visited,utc_date
3349,489,1.0,1.0,0.0,113.507591,2015-06-09
3350,489,0.0,1.0,0.0,13.8563368333,2015-06-10
3351,489,0.0,1.0,0.0,11.630686,2015-06-11
3356,489,2.0,1.0,0.0,166.1569095,2015-06-16
3357,489,1.0,2.0,0.0,210.359245667,2015-06-17
3358,489,0.0,3.0,0.0,165.874060167,2015-06-18
3359,489,0.0,1.0,0.0,2.49984633333,2015-06-19
3362,489,0.0,2.0,0.0,95.6192156667,2015-06-22
3364,489,0.0,1.0,0.0,2.50310233333,2015-06-24
3367,489,1.0,1.0,0.0,95.2698966667,2015-06-27
3368,489,2.0,3.0,0.0,173.513160167,2015-06-28
3369,489,6.0,1.0,0.0,354.604932667,2015-06-29
3370,489,5.0,2.0,0.0,376.454064167,2015-06-30
3371,489,1.0,1.0,0.0,80.2132266667,2015-07-01
3372,489,1.0,1.0,0.0,43.5534903333,2015-07-02
3373,489,3.0,4.0,0.0,85.2196458334,2015-07-03
3374,489,0.0,2.0,0.0,5.246919,2015-07-04
3378,489,2.0,1.0,0.0,181.482905,2015-07-08
3379,489,8.0,6.0,0.0,426.968721333,2015-07-09
3380,489,8.0,2.0,0.0,493.715485666,2015-07-10
3381,489,2.0,2.0,0.0,162.664132667,2015-07-11
3383,489,5.0,1.0,0.0,243.232604833,2015-07-13
3387,489,1.0,1.0,0.0,128.564108667,2015-07-17
3388,489,0.0,1.0,0.0,15.858717,2015-07-18
3390,489,0.0,2.0,0.0,218.9298635,2015-07-20
3391,489,0.0,1.0,0.0,10.8742271667,2015-07-21
3392,489,0.0,2.0,0.0,164.5833635,2015-07-22
3397,489,0.0,2.0,0.0,5.27998433334,2015-07-28
3399,489,0.0,2.0,0.0,28.3854345,2015-07-30
3401,489,0.0,1.0,0.0,9.32490716667,2015-08-01
3402,489,0.0,1.0,0.0,27.2467798333,2015-08-02
3404,489,0.0,1.0,0.0,2.62499433333,2015-08-04
3405,489,0.0,1.0,0.0,6.34115816667,2015-08-05
3411,489,0.0,1.0,0.0,23.0108411667,2015-08-11
3433,490,0.0,1.0,0.0,2.05001583333,2015-05-18
3434,490,0.0,1.0,0.0,30.3979546667,2015-05-19
3436,490,1.0,2.0,0.0,64.2998828334,2015-05-21
3440,490,0.0,1.0,0.0,98.3804363333,2015-05-25
3441,490,0.0,1.0,0.0,211.441319667,2015-05-26
3445,490,0.0,1.0,0.0,95.2107713333,2015-05-30
3446,490,3.0,1.0,0.0,335.809789167,2015-05-31
3447,490,0.0,1.0,0.0,27.1564123333,2015-06-01
3452,490,0.0,1.0,0.0,80.9856406667,2015-06-06
3471,490,0.0,1.0,0.0,33.4856463333,2015-06-25
3474,490,1.0,1.0,0.0,228.083817667,2015-06-28
3475,490,1.0,1.0,0.0,75.3976258333,2015-06-29
3476,490,0.0,1.0,0.0,6.24277566667,2015-06-30
3482,490,1.0,1.0,0.0,41.63951,2015-07-06
3484,490,1.0,1.0,0.0,103.971774667,2015-07-08
3488,490,0.0,2.0,0.0,154.294041666,2015-07-12
3489,490,0.0,1.0,0.0,97.9078786667,2015-07-13
3490,490,0.0,1.0,0.0,41.380397,2015-07-14
3495,490,0.0,1.0,0.0,67.9822908333,2015-07-19
3496,490,0.0,1.0,0.0,204.519596667,2015-07-20
3502,490,1.0,1.0,0.0,152.751121833,2015-07-27
3515,490,0.0,1.0,0.0,31.998832,2015-08-09
3517,490,0.0,1.0,0.0,93.9327283333,2015-08-11
3519,490,0.0,1.0,0.0,43.3802005,2015-08-13
3520,490,0.0,1.0,0.0,3.50659616667,2015-08-14
3521,490,0.0,1.0,0.0,78.8022381667,2015-08-15
3522,490,1.0,1.0,0.0,20.8035648333,2015-08-16
3523,490,0.0,1.0,0.0,16.466204,2015-08-17
3525,490,0.0,1.0,0.0,90.7286545,2015-08-19
3526,490,0.0,1.0,0.0,38.8465188333,2015-08-20
3529,490,0.0,1.0,0.0,39.2773195,2015-08-23
3534,491,1.0,2.0,0.0,23.7986963333,2015-05-12
3536,491,0.0,1.0,0.0,131.251982667,2015-05-14
3537,491,0.0,1.0,0.0,290.833311,2015-05-15
3538,491,1.0,1.0,0.0,194.151120833,2015-05-16
3541,491,0.0,2.0,0.0,188.521617667,2015-05-19
3547,491,0.0,1.0,0.0,12.80936,2015-05-25
3548,491,1.0,1.0,0.0,41.5841205,2015-05-26
3549,491,0.0,1.0,0.0,97.1977693333,2015-05-27
3550,491,0.0,1.0,0.0,65.8134538333,2015-05-28
3551,491,0.0,1.0,0.0,43.665983,2015-05-29
3552,491,0.0,1.0,0.0,93.4874113333,2015-05-30
3553,491,0.0,1.0,0.0,2.34942116667,2015-05-31
3554,491,0.0,1.0,0.0,6.274623,2015-06-01
3555,491,0.0,1.0,0.0,38.7237795,2015-06-02
3556,491,0.0,1.0,0.0,137.427844,2015-06-03
3557,491,1.0,1.0,0.0,115.109657,2015-06-04
3558,491,0.0,1.0,0.0,157.295265167,2015-06-05
3559,491,1.0,1.0,0.0,120.961662667,2015-06-06
3561,491,0.0,1.0,0.0,57.6875808333,2015-06-08
3562,491,1.0,2.0,0.0,62.1566138333,2015-06-09
3563,491,0.0,1.0,0.0,108.351923833,2015-06-10
3564,491,0.0,1.0,0.0,113.025369667,2015-06-11
3566,491,0.0,1.0,0.0,15.5341018333,2015-06-13
3568,491,0.0,1.0,0.0,51.8812261667,2015-06-15
3569,491,0.0,1.0,0.0,14.2749296667,2015-06-16
3571,491,0.0,1.0,0.0,49.9330136667,2015-06-18
3572,491,0.0,1.0,0.0,84.7903746667,2015-06-19
3573,491,0.0,1.0,0.0,37.0704193333,2015-06-20
3574,491,3.0,2.0,0.0,393.290231167,2015-06-21
3575,491,0.0,2.0,0.0,15.7424755,2015-06-22
3576,491,0.0,2.0,0.0,35.2516626666,2015-06-23
3577,491,1.0,2.0,0.0,195.519563667,2015-06-24
3578,491,0.0,1.0,0.0,160.554820167,2015-06-25
3585,491,0.0,2.0,0.0,8.882935,2015-07-02
3590,491,0.0,1.0,0.0,69.9638406667,2015-07-07
3591,491,0.0,1.0,0.0,197.8222,2015-07-08
3592,491,0.0,6.0,0.0,126.725302333,2015-07-09
3593,491,0.0,4.0,0.0,82.158195,2015-07-10
3595,491,0.0,1.0,0.0,56.792672,2015-07-12
3596,491,1.0,1.0,0.0,236.608267333,2015-07-13
3597,491,2.0,1.0,0.0,73.0748716667,2015-07-14
3598,491,1.0,1.0,0.0,78.3489818333,2015-07-15
3599,491,0.0,1.0,0.0,158.5273275,2015-07-16
3600,491,1.0,1.0,0.0,59.1497073333,2015-07-17
3601,491,0.0,1.0,0.0,129.472306167,2015-07-18
3602,491,2.0,1.0,0.0,283.405647,2015-07-19
3603,491,2.0,2.0,0.0,193.0095325,2015-07-20
3604,491,0.0,1.0,0.0,74.7256141667,2015-07-21
3605,491,0.0,1.0,0.0,4.36681016667,2015-07-22
3606,491,0.0,2.0,0.0,181.301625834,2015-07-23
3608,491,0.0,1.0,0.0,105.208081333,2015-07-25
3609,491,1.0,2.0,0.0,64.6995723333,2015-07-27
3611,491,0.0,1.0,0.0,15.3906115,2015-07-29
3612,491,0.0,1.0,0.0,24.7346155,2015-07-30
3619,491,0.0,1.0,0.0,24.5432466667,2015-08-06
3620,491,0.0,2.0,0.0,14.0193021667,2015-08-07
3621,491,1.0,2.0,0.0,65.819313,2015-08-08
3622,491,1.0,1.0,0.0,64.157424,2015-08-09
3623,491,0.0,1.0,0.0,82.0503611667,2015-08-10
3624,491,1.0,1.0,0.0,182.717441333,2015-08-11
3625,491,0.0,1.0,0.0,3.58457016667,2015-08-12
3627,491,0.0,1.0,0.0,126.623046167,2015-08-14
3629,491,1.0,1.0,0.0,289.531677333,2015-08-16
3630,491,0.0,1.0,0.0,4.96577866667,2015-08-17
3688,492,0.0,1.0,0.0,11.03096,2015-04-26
3690,492,0.0,1.0,0.0,55.8010545,2015-04-28
3702,492,3.0,1.0,0.0,344.380093667,2015-05-10
3709,492,2.0,1.0,0.0,236.256615,2015-05-17
3715,492,1.0,1.0,0.0,67.6445093333,2015-05-23
3716,492,0.0,1.0,0.0,27.224205,2015-05-24
3717,492,3.0,1.0,0.0,482.356228833,2015-05-25
3718,492,0.0,1.0,0.0,61.7075168333,2015-05-26
3720,492,0.0,1.0,0.0,5.5886775,2015-05-28
3721,492,0.0,3.0,0.0,330.219643999,2015-05-29
3722,492,0.0,3.0,0.0,273.455736334,2015-05-30
3723,492,0.0,2.0,0.0,176.461826834,2015-05-31
3724,492,0.0,1.0,0.0,60.2838566667,2015-06-01
3730,492,1.0,2.0,0.0,389.086965833,2015-06-07
3731,492,1.0,1.0,0.0,56.3731645,2015-06-08
3732,492,1.0,1.0,0.0,54.1338556667,2015-06-09
3733,492,0.0,2.0,1.0,56.2904075,2015-06-10
3736,492,2.0,1.0,0.0,288.488368167,2015-06-13
3737,492,2.0,1.0,0.0,367.592098333,2015-06-14
3738,492,0.0,1.0,0.0,129.155668667,2015-06-15
3739,492,1.0,1.0,0.0,95.7441425,2015-06-16
3740,492,0.0,1.0,0.0,92.1774476667,2015-06-17
3746,492,0.0,1.0,0.0,48.634948,2015-06-23
3747,492,0.0,2.0,0.0,109.903096333,2015-06-24
3752,492,1.0,1.0,0.0,65.3743371667,2015-06-29
3753,492,0.0,1.0,0.0,44.1560205,2015-06-30
3761,492,0.0,1.0,1.0,4.53509333333,2015-07-08
3784,492,3.0,1.0,0.0,321.265899167,2015-08-01
3785,492,2.0,1.0,0.0,291.2812305,2015-08-02
3786,492,1.0,1.0,0.0,52.6680895,2015-08-03
3787,492,0.0,1.0,0.0,40.0056556667,2015-08-04
3798,492,0.0,1.0,0.0,62.5799025,2015-08-15
3799,492,0.0,1.0,0.0,28.9895018333,2015-08-16
3811,493,1.0,2.0,0.0,85.7104451667,2015-02-05
3812,493,0.0,1.0,0.0,68.5559633333,2015-02-06
3813,493,1.0,1.0,0.0,118.755673833,2015-02-07
3814,493,1.0,2.0,0.0,96.811023,2015-02-08
3815,493,0.0,1.0,0.0,72.4067043333,2015-02-09
3816,493,0.0,1.0,0.0,53.3069373333,2015-02-10
3817,493,1.0,2.0,0.0,91.193774,2015-02-11
3818,493,0.0,1.0,0.0,45.7697285,2015-02-12
3822,493,1.0,1.0,0.0,86.3413485,2015-02-16
3823,493,0.0,1.0,0.0,9.22322233333,2015-02-17
3834,493,0.0,1.0,0.0,40.1880933333,2015-02-28
3835,493,1.0,1.0,0.0,96.0642476667,2015-03-01
3836,493,1.0,1.0,0.0,84.1181303333,2015-03-02
3837,493,0.0,1.0,0.0,33.4020825,2015-03-03
3838,493,0.0,1.0,0.0,48.9163618333,2015-03-04
3839,493,0.0,1.0,0.0,49.1413986667,2015-03-05
3840,493,0.0,1.0,0.0,7.87263816667,2015-03-06
3843,493,0.0,1.0,0.0,30.8855261667,2015-03-09
3844,493,1.0,1.0,0.0,14.4274381667,2015-03-10
3845,493,0.0,2.0,0.0,29.0194073333,2015-03-11
3847,493,0.0,1.0,0.0,132.154731,2015-03-13
3848,493,0.0,2.0,0.0,32.6323926666,2015-03-14
3849,493,0.0,1.0,0.0,5.78621766667,2015-03-15
3853,493,0.0,1.0,0.0,15.8231001667,2015-03-19
3854,493,0.0,1.0,0.0,39.2448431667,2015-03-20
3856,493,0.0,1.0,0.0,11.7331165,2015-03-22
3861,493,0.0,2.0,0.0,16.4719331667,2015-03-27
3862,493,0.0,1.0,0.0,13.8294713333,2015-03-28
3864,493,0.0,1.0,0.0,2.91289483333,2015-03-30
3874,493,0.0,1.0,0.0,64.5423473333,2015-04-09
3879,493,0.0,1.0,0.0,24.7029526667,2015-04-14
3880,493,0.0,1.0,0.0,37.2142563333,2015-04-15
3881,493,1.0,1.0,0.0,18.9797633333,2015-04-16
3882,493,0.0,1.0,0.0,36.5691653333,2015-04-17
3883,493,1.0,2.0,0.0,33.2305943333,2015-04-18
3884,493,1.0,1.0,0.0,56.6626015,2015-04-19
3885,493,0.0,1.0,0.0,20.6860453333,2015-04-20
3886,493,0.0,1.0,0.0,5.239629,2015-04-21
3887,493,0.0,1.0,0.0,5.51631716667,2015-04-22
3891,493,0.0,1.0,0.0,2.18472083333,2015-04-26
3895,493,0.0,3.0,0.0,16.9500935,2015-04-30
3896,493,0.0,1.0,0.0,39.2914065,2015-05-01
3897,493,1.0,2.0,0.0,69.476999,2015-05-02
3898,493,1.0,2.0,0.0,83.2800456666,2015-05-03
3899,493,1.0,1.0,0.0,73.5735228333,2015-05-04
3900,493,1.0,1.0,0.0,124.41864,2015-05-05
3901,493,1.0,1.0,0.0,67.3770851667,2015-05-06
3902,493,0.0,1.0,0.0,94.5417671667,2015-05-07
3906,493,1.0,1.0,0.0,82.9306168333,2015-05-11
3907,493,1.0,2.0,0.0,44.3877241667,2015-05-12
3909,493,0.0,1.0,0.0,31.362912,2015-05-14
3911,493,0.0,1.0,0.0,56.314293,2015-05-16
3912,493,0.0,1.0,0.0,3.17699966667,2015-05-17
3926,493,0.0,1.0,0.0,4.33893316667,2015-05-31
3927,493,0.0,1.0,0.0,5.86349733333,2015-06-01
3929,493,1.0,1.0,1.0,33.5684506667,2015-06-03
3932,493,0.0,1.0,0.0,18.3400226667,2015-06-06
3934,493,0.0,1.0,0.0,44.1444738333,2015-06-08
3955,493,0.0,1.0,0.0,92.0360511667,2015-06-29
4003,493,0.0,1.0,0.0,55.0589011667,2015-08-17
4005,493,0.0,1.0,0.0,5.6452215,2015-08-19
4010,493,0.0,1.0,0.0,27.928564,2015-08-24
4014,494,0.0,1.0,0.0,119.0741625,2014-11-10
4015,494,0.0,1.0,0.0,33.3058366667,2014-11-11
4021,494,1.0,2.0,0.0,155.640596,2015-02-09
4023,494,0.0,2.0,0.0,167.692295334,2015-02-11
4024,494,1.0,1.0,0.0,183.732909833,2015-02-12
4025,494,0.0,1.0,0.0,84.0777658333,2015-02-13
4028,494,0.0,1.0,0.0,72.1435281667,2015-02-16
4029,494,0.0,2.0,0.0,10.375013,2015-02-17
4030,494,0.0,1.0,0.0,146.0272295,2015-02-18
4031,494,0.0,2.0,0.0,153.640466333,2015-02-19
4035,494,0.0,1.0,0.0,242.8161545,2015-02-23
4036,494,1.0,1.0,0.0,147.376769833,2015-02-24
4038,494,0.0,1.0,0.0,142.497852833,2015-02-26
4042,494,0.0,1.0,0.0,76.0998686667,2015-03-02
4043,494,0.0,1.0,0.0,12.3860876667,2015-03-03
4044,494,0.0,1.0,0.0,4.0143755,2015-03-04
4045,494,0.0,2.0,0.0,136.9521175,2015-03-05
4049,494,0.0,2.0,0.0,164.3056,2015-03-09
4050,494,0.0,1.0,0.0,23.6220786667,2015-03-10
4051,494,0.0,2.0,0.0,104.029910833,2015-03-11
4063,494,0.0,2.0,0.0,220.216341166,2015-03-23
4065,494,0.0,2.0,0.0,126.764070667,2015-03-25
4066,494,0.0,1.0,0.0,15.5265696667,2015-03-26
4067,494,0.0,1.0,0.0,27.7672485,2015-03-27
4070,494,0.0,1.0,0.0,28.5583778333,2015-03-30
4071,494,0.0,1.0,0.0,4.15081416667,2015-03-31
4073,494,0.0,1.0,0.0,3.92697383333,2015-04-02
4076,494,1.0,2.0,0.0,17.6047016667,2015-04-05
4077,494,0.0,2.0,0.0,159.314667166,2015-04-06
4078,494,0.0,1.0,0.0,17.9559925,2015-04-07
4079,494,0.0,2.0,0.0,95.5890921667,2015-04-08
4080,494,1.0,2.0,0.0,111.703390333,2015-04-09
4081,494,0.0,1.0,0.0,4.96970916667,2015-04-10
4084,494,1.0,1.0,0.0,133.415781667,2015-04-13
4086,494,1.0,1.0,0.0,366.715921667,2015-04-15
4087,494,0.0,1.0,0.0,22.825539,2015-04-16
4091,494,2.0,1.0,0.0,337.0948965,2015-04-20
4092,494,0.0,1.0,0.0,33.8438228333,2015-04-21
4093,494,1.0,1.0,0.0,60.874089,2015-04-22
4101,494,0.0,1.0,0.0,8.37581833333,2015-04-30
4108,494,1.0,1.0,0.0,158.410823,2015-05-07
4112,494,2.0,1.0,0.0,364.700091167,2015-05-11
4113,494,0.0,1.0,0.0,60.1104823333,2015-05-12
4114,494,1.0,1.0,0.0,239.634536167,2015-05-13
4115,494,1.0,1.0,0.0,199.636437833,2015-05-14
4120,494,0.0,1.0,0.0,41.315867,2015-05-19
4121,494,0.0,2.0,0.0,154.278943,2015-05-20
4127,494,0.0,1.0,0.0,6.42284366667,2015-05-26
4128,494,0.0,1.0,0.0,25.3586748333,2015-05-27
4130,494,0.0,1.0,0.0,25.5595928333,2015-05-29
4131,494,0.0,1.0,0.0,22.2856106667,2015-05-30
4134,494,0.0,1.0,0.0,31.2136291667,2015-06-02
4135,494,0.0,1.0,0.0,64.7410141667,2015-06-03
4137,494,0.0,1.0,0.0,7.2043645,2015-06-05
4144,494,0.0,1.0,0.0,29.980433,2015-06-12
4149,494,0.0,1.0,0.0,16.8971435,2015-06-17
4154,494,0.0,1.0,0.0,12.453057,2015-06-22
4155,494,0.0,1.0,0.0,27.6515145,2015-06-23
4156,494,1.0,3.0,0.0,176.260476667,2015-06-24
4157,494,1.0,1.0,0.0,188.444711833,2015-06-25
4158,494,2.0,1.0,0.0,262.474655833,2015-06-26
4216,494,0.0,1.0,0.0,14.7722573333,2015-08-24
4218,494,0.0,1.0,0.0,141.260261167,2015-08-26
4220,495,0.0,1.0,0.0,5.641058,2014-11-12
4221,495,0.0,1.0,0.0,14.2632336667,2014-11-13
4225,495,0.0,1.0,0.0,23.8247695,2014-12-04
4226,495,0.0,1.0,0.0,59.311511,2014-12-05
4227,495,1.0,1.0,0.0,105.784212,2014-12-06
4228,495,2.0,1.0,0.0,186.449247333,2014-12-07
4229,495,0.0,1.0,0.0,38.8835005,2014-12-08
4243,495,1.0,1.0,0.0,190.365117333,2014-12-22
4244,495,1.0,1.0,0.0,202.883545333,2014-12-23
4248,495,2.0,1.0,0.0,190.831091167,2014-12-27
4250,495,0.0,1.0,0.0,68.7810315,2014-12-29
4251,495,2.0,2.0,0.0,221.379601333,2014-12-30
4252,495,0.0,2.0,0.0,260.990398166,2014-12-31
4253,495,0.0,1.0,0.0,12.1149116667,2015-01-01
4254,495,0.0,1.0,0.0,39.3871645,2015-01-02
4255,495,0.0,1.0,0.0,7.69314533333,2015-01-03
4256,495,0.0,3.0,0.0,69.6268435,2015-01-04
4257,495,1.0,1.0,0.0,79.8203643333,2015-01-05
4258,495,3.0,1.0,0.0,264.301677833,2015-01-06
4259,495,1.0,1.0,0.0,149.238007667,2015-01-07
4261,495,3.0,1.0,0.0,182.349961167,2015-01-09
4262,495,0.0,2.0,0.0,137.598911,2015-01-10
4263,495,0.0,1.0,0.0,6.6819255,2015-01-11
4268,495,2.0,1.0,0.0,176.947253,2015-01-16
4275,495,1.0,2.0,0.0,330.070867166,2015-01-23
4324,495,0.0,1.0,0.0,104.1763885,2015-03-13
4325,495,0.0,1.0,0.0,90.0920788333,2015-03-14
4326,495,0.0,1.0,0.0,40.7937786667,2015-03-15
4327,495,0.0,2.0,0.0,51.7890281666,2015-03-16
4328,495,1.0,2.0,0.0,78.483634,2015-03-17
4376,495,0.0,1.0,0.0,52.8178681667,2015-05-04
4382,495,0.0,1.0,0.0,26.927398,2015-05-10
4383,495,1.0,1.0,0.0,81.0213381667,2015-05-11
4384,495,0.0,1.0,0.0,59.0079456667,2015-05-12
4385,495,1.0,1.0,0.0,108.77607,2015-05-13
4386,495,1.0,1.0,0.0,78.6240281667,2015-05-14
4450,495,0.0,1.0,0.0,31.018692,2015-07-17
4452,495,0.0,1.0,0.0,75.3079763333,2015-07-19
4453,495,0.0,1.0,0.0,210.390345,2015-07-20
4454,495,0.0,1.0,0.0,46.5034435,2015-07-21
4476,495,0.0,1.0,0.0,132.911078,2015-08-13
4477,495,0.0,1.0,0.0,36.44203,2015-08-14
4480,495,1.0,1.0,0.0,57.5194885,2015-08-17
4484,495,0.0,1.0,0.0,13.0086361667,2015-08-21
4491,496,0.0,1.0,0.0,32.4190098333,2015-06-03
4492,496,3.0,2.0,0.0,263.884294334,2015-06-04
4493,496,1.0,1.0,0.0,191.5792615,2015-06-05
4494,496,1.0,1.0,0.0,227.691914667,2015-06-06
4495,496,1.0,3.0,0.0,213.611928833,2015-06-07
4496,496,1.0,1.0,0.0,119.6344,2015-06-08
4497,496,1.0,1.0,0.0,168.348048,2015-06-09
4498,496,0.0,2.0,0.0,13.5275245,2015-06-10
4503,496,0.0,1.0,0.0,6.477292,2015-06-15
4504,496,1.0,1.0,0.0,48.0008755,2015-06-16
4508,496,0.0,2.0,0.0,17.3970325,2015-06-20
4509,496,0.0,1.0,0.0,83.5795755,2015-06-21
4510,496,0.0,1.0,0.0,17.0278906667,2015-06-22
4511,496,0.0,1.0,0.0,31.3669306667,2015-06-23
4512,496,1.0,1.0,0.0,65.9078276667,2015-06-24
4513,496,0.0,1.0,0.0,16.7337345,2015-06-25
4514,496,1.0,1.0,0.0,45.12086,2015-06-26
4515,496,0.0,1.0,0.0,8.80152416667,2015-06-27
4516,496,0.0,1.0,0.0,6.79070316667,2015-06-28
4517,496,0.0,1.0,0.0,27.060519,2015-06-29
4519,496,0.0,1.0,0.0,60.969607,2015-07-01
4520,496,2.0,1.0,0.0,183.943758333,2015-07-02
4521,496,1.0,1.0,0.0,70.6279945,2015-07-03
4522,496,0.0,1.0,0.0,48.790124,2015-07-04
4523,496,1.0,1.0,0.0,122.3912785,2015-07-05
4526,496,1.0,1.0,0.0,190.569114167,2015-07-08
4527,496,0.0,2.0,0.0,59.1963156666,2015-07-09
4528,496,0.0,2.0,0.0,13.757923,2015-07-10
4529,496,0.0,4.0,0.0,192.122936,2015-07-11
4530,496,1.0,1.0,0.0,28.4761903333,2015-07-12
4531,496,0.0,1.0,0.0,24.2712376667,2015-07-13
4532,496,0.0,1.0,0.0,65.4365835,2015-07-14
4533,496,0.0,1.0,0.0,87.0348771667,2015-07-15
4534,496,0.0,1.0,0.0,32.5236998333,2015-07-16
4535,496,0.0,1.0,0.0,10.3384766667,2015-07-17
4536,496,0.0,1.0,0.0,43.761152,2015-07-18
4537,496,1.0,1.0,0.0,38.7207706667,2015-07-19
4538,496,0.0,1.0,0.0,53.4913653333,2015-07-20
4539,496,1.0,1.0,0.0,199.358617167,2015-07-21
4540,496,0.0,1.0,0.0,115.04958,2015-07-22
4542,496,1.0,1.0,0.0,99.5019735,2015-07-24
4543,496,0.0,1.0,0.0,63.855839,2015-07-25
4545,496,0.0,1.0,0.0,3.78989583333,2015-07-28
4563,496,0.0,1.0,0.0,4.42118433333,2015-08-15
4567,496,0.0,1.0,0.0,47.3502788333,2015-08-19
4569,496,0.0,1.0,0.0,17.1968943333,2015-08-21
4572,496,0.0,1.0,0.0,38.8453978333,2015-08-24
4574,496,0.0,1.0,0.0,26.7981575,2015-08-26
4575,496,0.0,1.0,0.0,45.7031753333,2015-08-27
4576,497,0.0,1.0,0.0,3.40260133333,2015-05-12
4579,497,0.0,2.0,0.0,6.19746316667,2015-05-15
4581,497,1.0,2.0,0.0,286.934053833,2015-05-17
4582,497,0.0,1.0,0.0,152.206974,2015-05-18
4583,497,1.0,1.0,0.0,113.6381085,2015-05-19
4584,497,1.0,1.0,0.0,207.911379667,2015-05-20
4586,497,0.0,1.0,0.0,85.384961,2015-05-22
4587,497,0.0,1.0,0.0,26.2178336667,2015-05-23
4588,497,1.0,1.0,0.0,220.844020167,2015-05-24
4589,497,1.0,1.0,0.0,169.508143,2015-05-25
4591,497,0.0,1.0,0.0,288.4990885,2015-05-27
4593,497,0.0,1.0,0.0,146.806006,2015-05-29
4595,497,1.0,1.0,0.0,31.8905675,2015-05-31
4596,497,0.0,1.0,0.0,36.9296596667,2015-06-01
4597,497,0.0,1.0,0.0,43.4935391667,2015-06-02
4598,497,1.0,1.0,0.0,52.5714776667,2015-06-03
4600,497,1.0,2.0,0.0,23.5881528333,2015-06-05
4601,497,0.0,1.0,0.0,7.23169733333,2015-06-06
4609,497,0.0,1.0,0.0,9.72948383333,2015-06-14
4610,497,0.0,1.0,0.0,101.78798,2015-06-15
4612,497,0.0,1.0,0.0,38.6414941667,2015-06-17
4615,497,0.0,1.0,0.0,2.46838333333,2015-06-20
4620,497,0.0,1.0,0.0,38.2061343333,2015-06-25
4622,497,0.0,1.0,0.0,6.81326933333,2015-06-27
4635,497,0.0,2.0,0.0,9.64690133334,2015-07-10
4640,497,0.0,1.0,0.0,6.24811766667,2015-07-15
4641,497,0.0,1.0,0.0,7.03553466667,2015-07-16
4645,497,0.0,1.0,0.0,47.0238175,2015-07-20
4646,497,0.0,1.0,0.0,101.115630333,2015-07-21
4647,497,0.0,1.0,0.0,76.511596,2015-07-22
4648,497,1.0,1.0,0.0,3.04481816667,2015-07-23
4649,497,0.0,1.0,0.0,9.061325,2015-07-24
4650,497,0.0,1.0,0.0,93.8971605,2015-07-25
4651,497,1.0,1.0,0.0,65.1628068333,2015-07-27
4652,497,0.0,1.0,0.0,2.73082783333,2015-07-28
4653,497,1.0,1.0,0.0,134.272070833,2015-07-29
4658,497,1.0,1.0,0.0,43.1991641667,2015-08-03
4659,497,0.0,1.0,0.0,32.6815936667,2015-08-04
4660,497,1.0,1.0,0.0,14.9860046667,2015-08-05
4661,497,0.0,1.0,0.0,83.178588,2015-08-06
4662,497,0.0,1.0,0.0,55.190998,2015-08-07
4664,497,1.0,1.0,0.0,96.7648965,2015-08-09
4665,497,1.0,1.0,0.0,62.225267,2015-08-10
4667,497,0.0,1.0,0.0,41.515976,2015-08-12
4669,497,0.0,1.0,0.0,70.4493875,2015-08-14
4677,497,0.0,1.0,0.0,10.8869181667,2015-08-22
4683,498,2.0,2.0,0.0,140.360340667,2015-07-09
4684,498,2.0,4.0,0.0,138.535085333,2015-07-10
4686,498,1.0,1.0,0.0,77.1491605,2015-07-12
4687,498,0.0,1.0,0.0,19.025254,2015-07-13
4688,498,0.0,1.0,0.0,10.1815166667,2015-07-14
4692,498,0.0,1.0,0.0,22.4226761667,2015-07-18
4693,498,0.0,1.0,0.0,38.707213,2015-07-19
4694,498,0.0,2.0,0.0,54.1968418334,2015-07-20
4700,498,0.0,1.0,0.0,153.960876,2015-07-27
4701,498,0.0,1.0,0.0,38.538076,2015-07-28
4702,498,2.0,1.0,0.0,377.468252167,2015-07-29
4703,498,4.0,1.0,0.0,376.6680895,2015-07-30
4704,498,2.0,2.0,0.0,214.787806666,2015-07-31
4705,498,1.0,2.0,0.0,68.2635076667,2015-08-01
4706,498,1.0,2.0,0.0,106.183052166,2015-08-02
4707,498,0.0,1.0,0.0,18.784153,2015-08-03
4712,498,0.0,2.0,0.0,36.1381856667,2015-08-08
4714,498,1.0,2.0,0.0,48.6542645,2015-08-10
4717,498,0.0,1.0,0.0,14.6900621667,2015-08-13
4721,498,0.0,1.0,0.0,105.718324,2015-08-17
4722,498,0.0,1.0,0.0,19.0451865,2015-08-18
4723,498,1.0,1.0,0.0,203.816511167,2015-08-19
4724,498,0.0,2.0,0.0,58.7384066667,2015-08-20
4730,498,0.0,2.0,0.0,32.451542,2015-08-26
4733,499,1.0,3.0,0.0,85.4258926667,2015-02-07
4734,499,0.0,1.0,0.0,59.0818515,2015-02-08
4735,499,0.0,1.0,0.0,33.9268256667,2015-02-09
4736,499,0.0,1.0,0.0,82.1972753333,2015-02-10
4737,499,0.0,1.0,0.0,61.8076476667,2015-02-11
4738,499,1.0,1.0,0.0,44.9459198333,2015-02-12
4739,499,0.0,1.0,0.0,73.0159013333,2015-02-13
4742,499,1.0,1.0,0.0,15.088778,2015-02-16
4749,499,1.0,1.0,0.0,310.267373667,2015-02-23
4750,499,1.0,1.0,0.0,62.9816218333,2015-02-24
4798,499,0.0,1.0,0.0,16.1743838333,2015-04-13
