,device_id,device_brand,device_model,gender,age,group
55755,-4085585688631988883,vivo,X6 Plus D,M,27,M25-34
55756,-2186297269082190708,samsung,Galaxy Premier,M,28,M25-34
55757,8670665998352737998,huawei,MediaPad M2-803L,M,32,M25-34
55758,193445877680987040,htc,Desire 820 Mini,M,27,M25-34
55759,-3472188109864892676,lshi,超级手机1s,M,29,M25-34
55760,7062696820995108455,huawei,荣耀7,M,26,M25-34
55761,4089254895266755259,酷比,S6,M,24,M15-24
55762,-325818371487773620,vivo,Y28L,F,52,F45+
55763,1293217441086870862,lenovo,黄金斗士A8,M,55,M45+
55764,-2961248670361430487,ccmc,A1,M,26,M25-34
55765,-2089468170611262801,vivo,S7I,M,25,M25-34
55766,6167380814038782049,huawei,畅享5,M,34,M25-34
55767,4052716219356516998,xiaomi,MI 1S,M,28,M25-34
55768,231666525842058247,samsung,Galaxy Note 2,M,38,M35-44
55769,-7056557056648046929,huawei,Mate 8,F,35,F35-44
55770,-6632135232377791916,samsung,Galaxy Note 2,M,27,M25-34
55771,-2032969872915861640,xiaomi,红米Note2,M,18,M15-24
55772,5063812542684871367,huawei,荣耀畅玩4C,F,23,F15-24
55773,4013073882978514391,huawei,荣耀6,M,27,M25-34
55774,66753855485282511,lenovo,K80,M,38,M35-44
55775,3510332693591927156,samsung,Galaxy Grand,F,25,F25-34
55776,-8640546418716486379,cool,ivvi 小i,F,39,F35-44
55777,4170263833139752944,xiaomi,红米note,F,54,F45+
55778,5899605948061955348,vivo,X5Pro,M,32,M25-34
55779,350172244751013616,meizu,MX4,M,34,M25-34
55780,-7762188283318466916,cool,7296,F,24,F15-24
55781,-2305381853028826744,oppo,1105,F,29,F25-34
55782,2255478952695680153,bodao,LT02,M,41,M35-44
55783,1849539707857165904,samsung,Galaxy Win,M,23,M15-24
55784,3178809366518139853,oppo,R7 Plus,M,27,M25-34
55785,-1894168231894786780,oppo,R1C,M,24,M15-24
55786,7498270028345285838,samsung,Galaxy Grand 2,M,18,M15-24
55787,-1002733576670974332,huawei,荣耀7,M,47,M45+
55788,3278881958142016366,huawei,荣耀6,M,27,M25-34
55789,4361917346905075694,vivo,X3L,F,20,F15-24
55790,7716633814920948871,vivo,X6 Plus D,M,23,M15-24
55791,5047997052444614111,meizu,魅蓝NOTE,M,21,M15-24
55792,-2790011005579400383,vivo,X6 Plus,F,36,F35-44
55793,-3585655385248187597,huawei,畅享5S,M,24,M15-24
55794,699570455323750243,huawei,荣耀畅玩4X,M,27,M25-34
55795,-5850916312497666572,mengmi,P6,F,30,F25-34
55796,2135317213075618477,oppo,R6007,M,30,M25-34
55797,7651651544539521121,xiaomi,红米Note3,M,30,M25-34
55798,-2882228609790587274,xiaomi,红米note,M,25,M25-34
55799,-4188987850729985491,huawei,荣耀3C,F,36,F35-44
55800,-6081828655609157550,xiaomi,小米4C,M,19,M15-24
55801,2615304239073837650,xiaomi,红米1S,M,24,M15-24
55802,6740741127527517396,xiaomi,红米2A,F,29,F25-34
55803,2155899008423092331,huawei,荣耀3C,M,25,M25-34
55804,-977151811998310923,huawei,荣耀畅玩4C,M,20,M15-24
55805,-1716886219137663035,xiaomi,红米Note3,M,27,M25-34
55806,-60036589594625654,lshi,超级手机1s,M,29,M25-34
55807,-6702394152310584461,xiaomi,MI 4,M,27,M25-34
55808,7280191510550133190,xiaomi,红米note,M,27,M25-34
55809,4161229141449370342,xiaomi,MI 4,M,23,M15-24
55810,2456262989287228456,huawei,Ascend P8,F,23,F15-24
55811,-7590140601672133297,zte corporation,V5S,M,32,M25-34
55812,-1465743459789815182,xiaomi,MI 2S,M,25,M25-34
55813,-90119193454997089,xiaomi,红米note增强版,F,32,F25-34
55814,-1621516721366512541,samsung,Galaxy Grand 2,M,24,M15-24
55815,-8351791641803897625,huawei,荣耀畅玩4X,M,22,M15-24
55816,-5696936208499769704,lenovo,A670t,M,25,M25-34
55817,580439924126212098,gionee,ELIFE S5.5,M,29,M25-34
55818,1247105349467050649,huawei,荣耀畅玩4,M,35,M35-44
55819,3074841628121636464,oppo,R7,M,33,M25-34
55820,-7133531531986334033,xiaomi,MI 2S,M,23,M15-24
55821,7950435822704606915,samsung,Galaxy S2 Plus,F,55,F45+
55822,-1047213733085437401,samsung,Galaxy Note 3,M,31,M25-34
55823,6046322527378238984,meizu,魅蓝Note 2,M,21,M15-24
55824,7164805842388938301,samsung,Galaxy S2,F,32,F25-34
55825,6644375485080773856,xiaomi,红米note,F,45,F45+
55826,-2847476884751340873,xiaomi,红米note,F,53,F45+
55827,4188875124491736116,huawei,荣耀6 Plus,M,25,M25-34
55828,-1805138196100239781,gionee,GN9002,F,27,F25-34
55829,-3924530915656085765,meizu,MX5,M,24,M15-24
55830,-4956572582673380516,xiaomi,红米2A,M,23,M15-24
55831,2785056804863203871,oppo,R6007,F,26,F25-34
55832,-103884814478220103,lenovo,S898t,M,45,M45+
55833,-2098109154843040945,samsung,Galaxy Note 2,F,32,F25-34
55834,1864996678516269947,xiaomi,红米note,M,25,M25-34
55835,-7127834038461962504,xiaomi,MI 4,M,40,M35-44
55836,-6173427901917982499,cool,大神Note3,M,44,M35-44
55837,3310303744733797467,xiaomi,红米Note3,M,37,M35-44
55838,3034416720843082467,xiaomi,红米2,M,27,M25-34
55839,6567826164287970688,oppo,R7s,M,33,M25-34
55840,7206774940196367574,samsung,Galaxy Golden,M,30,M25-34
55841,5291453855438596431,samsung,Galaxy S6,M,27,M25-34
55842,-9172914385496063460,huawei,畅享5S,M,24,M15-24
55843,-6576481655335529032,meizu,魅蓝metal,M,42,M35-44
55844,3940639449784069996,meizu,MX3,F,30,F25-34
55845,-7803245932194973310,huawei,荣耀畅玩4X,F,29,F25-34
55846,5076460968053538327,ccmc,N1 max,M,31,M25-34
55847,1209796301618344377,huawei,P8 Lite,M,33,M25-34
55848,-41037422608635678,xiaomi,小米note,F,19,F15-24
55849,-3090475201568548879,huawei,荣耀4A,M,23,M15-24
55850,3944168499075207457,samsung,Galaxy Note 3,F,21,F15-24
55851,3249020639425256706,gionee,S5.1,M,29,M25-34
55852,2217264908275008884,oppo,R5,M,24,M15-24
55853,-5502402161830136432,oppo,R819T,F,22,F15-24
55854,-2739957213795169866,奇酷,青春版,M,23,M15-24
55855,3199162605473499934,cool,大神Note3,M,53,M45+
55856,6275333196418295136,xiaomi,小米note,F,26,F25-34
55857,-1700200639103778458,samsung,Galaxy Note 2,F,33,F25-34
55858,6623638674409122894,huawei,Mate 7,F,27,F25-34
55859,-7161189737616597586,samsung,Galaxy Note 3,F,25,F25-34
55860,-1197758354372788293,gionee,V182,M,31,M25-34
55861,3860432978388463087,samsung,Galaxy Note 2,F,31,F25-34
55862,770016652790852144,zte corporation,青漾3,M,30,M25-34
55863,-7721885307565642935,vivo,X3L,M,38,M35-44
55864,3668785591880468589,lenovo,S810t,M,30,M25-34
55865,5691134572654692377,oppo,R821T,F,27,F25-34
55866,2518428463688908571,xiaomi,note顶配版,F,24,F15-24
55867,7186715818590795715,huawei,Mate 7,M,39,M35-44
55868,5671624829830738630,lenovo,A708t,F,32,F25-34
55869,-8979953033445993766,oppo,R7s,M,25,M25-34
55870,237981590480598332,gionee,M5 Plus,M,42,M35-44
55871,-4402564520258116966,zte corporation,Grand S 2,M,30,M25-34
55872,-8878606963849223933,samsung,Galaxy Win,F,48,F45+
55873,-232466928211789682,vivo,X5Max+,M,26,M25-34
55874,-1356713014882345414,xiaomi,MI 3,M,29,M25-34
55875,-8398559261318760593,meizu,魅蓝metal,M,27,M25-34
55876,818244403818893127,samsung,Galaxy Note,M,29,M25-34
55877,8057517520966622521,vivo,X6 D,F,22,F15-24
55878,622651495641501111,vivo,X710L,M,30,M25-34
55879,-3759234707822240785,samsung,Galaxy A7,F,34,F25-34
55880,5716455372304802494,samsung,Galaxy Note 2,M,39,M35-44
55881,7127198216281189652,samsung,Galaxy E7,M,44,M35-44
55882,2588411672314113520,samsung,S7566,M,28,M25-34
55883,4665714022394305193,vivo,X3T,F,21,F15-24
55884,8677776710259175740,samsung,Galaxy Note 4,M,30,M25-34
55885,-168466563906914580,xiaomi,红米note增强版,M,28,M25-34
55886,76930707111841030,xiaomi,MI 2,F,20,F15-24
55887,-3915312883680253761,huawei,荣耀7,M,54,M45+
55888,7556699371143572335,samsung,Galaxy Win,M,33,M25-34
55889,8632325430468086592,samsung,S7568,F,43,F35-44
55890,-5420015515369196930,xiaomi,小米4C,M,30,M25-34
55891,6986347856984003521,htc,Desire 826,M,30,M25-34
55892,801177038618723988,xiaomi,红米note,M,24,M15-24
55893,2881154641193225066,oppo,R827T,F,21,F15-24
55894,4136369535559274655,samsung,Galaxy Note 2,M,32,M25-34
55895,-5860970012703040356,samsung,Galaxy S5,F,30,F25-34
55896,646402920327780034,oppo,R850,F,39,F35-44
55897,-6380105473597333626,oppo,A31,M,21,M15-24
55898,-834309733533901673,vivo,X6 D,M,27,M25-34
55899,1234180857717109644,xiaomi,红米Note3,F,39,F35-44
55900,6958261761141279117,xiaomi,MI 2S,F,29,F25-34
55901,2280762338755600619,samsung,Galaxy S3,F,30,F25-34
55902,2517241651991883205,huawei,荣耀3C,M,25,M25-34
55903,7221458736378351346,htc,One X9,M,23,M15-24
55904,2378089624230792935,lenovo,A768t,F,40,F35-44
55905,2927949463335596415,huawei,荣耀3C,F,27,F25-34
55906,-1363119491452613882,samsung,Galaxy Grand,M,27,M25-34
55907,6904960262231620330,vivo,X5Max+,M,22,M15-24
55908,-5233763980750579152,huawei,荣耀3X畅玩版,F,26,F25-34
55909,-5920211050759233549,samsung,Galaxy Note 3,M,39,M35-44
55910,-8292311372790969710,vivo,X6 D,M,30,M25-34
55911,-8444171384204496888,vivo,X5Pro,M,19,M15-24
55912,4526439826409635043,cool,7275,F,29,F25-34
55913,1890935037410315070,meizu,魅蓝metal,M,20,M15-24
55914,2279548591766738594,vivo,Y20T,M,33,M25-34
55915,-5920868978813552188,xiaomi,red rice,M,49,M45+
55916,-7050866291419964497,lg,Nexus 5,M,22,M15-24
55917,8529565694096426949,samsung,Galaxy S3 Mini,M,36,M35-44
55918,1239622765979364865,xiaomi,红米2A,M,19,M15-24
55919,-8572734869098003354,lenovo,乐檬K3 Note,F,30,F25-34
55920,1438121278439502102,huawei,荣耀6 Plus,M,28,M25-34
55921,-4831621735205678290,huawei,C8813,M,31,M25-34
55922,5391590159544287568,oppo,R823T,F,30,F25-34
55923,8273738470013950749,samsung,Galaxy Trend 3,M,23,M15-24
55924,-4742533883246057110,lshi,超级手机1s,F,27,F25-34
55925,3793320861163519142,hammer,坚果手机,M,30,M25-34
55926,-5815716838063597508,meizu,魅蓝Note 2,F,25,F25-34
55927,-7051698287508527312,lshi,超级手机1s,M,43,M35-44
55928,3514164955203535201,cool,9190l,F,28,F25-34
55929,-6511967176429223146,xiaomi,红米note,M,26,M25-34
55930,175144471003187221,xiaomi,MI 4,F,49,F45+
55931,-4701593213443164880,huawei,荣耀畅玩5X,M,28,M25-34
55932,8268169012964655494,oppo,R3,M,46,M45+
55933,2815302226806332579,vivo,X6 L,F,31,F25-34
55934,4651407576397549739,oppo,R6007,F,26,F25-34
55935,-6073981295309502630,oppo,R827T,M,22,M15-24
55936,8342801385505786638,xiaomi,红米note,M,28,M25-34
55937,4353830864648487129,huawei,荣耀3C,M,33,M25-34
55938,4964830326044433150,huawei,Ascend G7,F,23,F15-24
55939,4449330685090455491,samsung,Galaxy Note,M,26,M25-34
55940,-5510781709008509289,xiaomi,红米note增强版,M,33,M25-34
55941,-6893805005587476914,samsung,Galaxy Win,M,24,M15-24
55942,1111275440929013197,oppo,R7s,M,26,M25-34
55943,8375064547672352454,huawei,荣耀7,M,36,M35-44
55944,89181010588227347,xiaomi,MI 2S,M,25,M25-34
55945,7391316450287488596,lg,Optimus G Pro,M,24,M15-24
55946,-3820708507249841100,vivo,X5SL,F,27,F25-34
55947,-4521674143941410384,huawei,荣耀4A,M,75,M45+
55948,-950118133830954761,huawei,Ascend P8,F,37,F35-44
55949,-1686657308477788041,xiaomi,红米1S,M,40,M35-44
55950,-6236661266345098091,tcl,ono,F,17,F15-24
55951,3821108390846545161,oppo,Find 5,M,29,M25-34
55952,1577494213783499558,samsung,Galaxy Win,M,26,M25-34
55953,-5512135039237874041,htc,One X,M,23,M15-24
55954,4784655019627454840,xiaomi,red rice,M,22,M15-24
55955,-7668352133954922907,xiaomi,MI 3,F,26,F25-34
55956,2571649607720176376,vivo,X5Pro,F,26,F25-34
55957,-6250186265220580054,vivo,Y51,F,23,F15-24
55958,-1312937957873494482,xiaomi,红米Note3,M,34,M25-34
55959,4364599824317031660,xiaomi,红米note,F,33,F25-34
55960,3375209704360493589,samsung,Galaxy Core Lite,M,21,M15-24
55961,4678874249552907344,xiaomi,MI 4,M,28,M25-34
55962,5937348214491527963,huawei,Mate 7,M,29,M25-34
55963,7382987314890175938,lenovo,A708t,M,25,M25-34
55964,-101308859432825314,samsung,Galaxy S3,M,34,M25-34
55965,8991719787375913,huawei,荣耀3X,M,26,M25-34
55966,3338248826668856536,oppo,A33,F,23,F15-24
55967,-6171048838485606070,Ktouch,T619+,M,33,M25-34
55968,8035436607984244377,samsung,Galaxy S4,F,29,F25-34
55969,5742824727235516307,vivo,Y23L,F,18,F15-24
55970,3581348868144382913,meizu,魅蓝2,M,33,M25-34
55971,-4236104414253868024,meizu,魅蓝metal,M,70,M45+
55972,-52951858558537034,xiaomi,红米Note3,M,17,M15-24
55973,3364778667420004187,meizu,魅蓝2,M,38,M35-44
55974,64039616319752963,samsung,Galaxy Note 2,F,64,F45+
55975,-735994489809278534,xiaomi,MI 3,M,26,M25-34
55976,5852960868715797364,huawei,麦芒3,M,29,M25-34
55977,-8089003881526324361,lenovo,乐檬K3,F,30,F25-34
55978,-6558171436369700138,vivo,X6 D,M,25,M25-34
55979,4413699387527620277,samsung,Galaxy Note 3,M,34,M25-34
55980,1998599799056911506,vivo,Y23L,F,21,F15-24
55981,-419933787381756473,samsung,Galaxy A5,F,26,F25-34
55982,9146306901354316431,xiaomi,小米note,M,41,M35-44
55983,-3557735199397860900,xiaomi,红米Note2,M,27,M25-34
55984,-5809457695014367848,xiaomi,红米Note3,M,27,M25-34
55985,-6994826051133384498,索尼,Xperia Z2,F,31,F25-34
55986,9031808946849756992,vivo,Y13L,F,19,F15-24
55987,1303008942798153879,vivo,X5Pro,M,29,M25-34
55988,769943570716050356,samsung,Galaxy S3,F,35,F35-44
55989,-9051903700674902592,xiaomi,红米note,F,32,F25-34
55990,-6208003657067402733,meizu,MX4,F,46,F45+
55991,1365527460206724134,xiaomi,小米note,F,36,F35-44
55992,6405792803050728116,lenovo,A820,M,30,M25-34
55993,-7684074376659885127,xiaomi,MI 2S,F,27,F25-34
55994,-3230654628566494245,samsung,Galaxy Note 4,F,22,F15-24
55995,-5847000814094141384,gionee,天鉴W900S,M,29,M25-34
55996,-8081418323073237876,htc,Desire 816,M,22,M15-24
55997,-3098703422795915371,samsung,Galaxy S3,M,47,M45+
55998,6355104228927287889,gionee,F105,F,26,F25-34
55999,-3869719222309147044,meizu,MX2,M,29,M25-34
56000,-8940482789995941749,ccmc,A1,F,27,F25-34
56001,-2339797153135790404,vivo,X5Max+,M,39,M35-44
56002,5693804980351544950,huawei,Mate 7,F,22,F15-24
56003,-7610091763388239284,vivo,Y51,F,19,F15-24
56004,6753477790748443260,xiaomi,MI 2S,F,56,F45+
56005,-6224424292534641156,oppo,R7s,F,32,F25-34
56006,1309777135761589305,vivo,X6 Plus,F,27,F25-34
56007,-8803700837751114606,vivo,X5V,M,21,M15-24
56008,6969123985272896820,lenovo,A360t,M,15,M15-24
56009,4184965539691799141,xiaomi,MI 1S,M,31,M25-34
56010,-2835523675107549810,huawei,荣耀4A,M,31,M25-34
56011,1130747211104879533,huawei,Mate 7,M,26,M25-34
56012,4601588157497662897,xiaomi,红米3,M,28,M25-34
56013,3418608653134719808,xiaomi,红米Note3,M,40,M35-44
56014,2969423174736690048,meizu,魅蓝2,M,21,M15-24
56015,-2043625698354057834,samsung,Galaxy Note 3,F,33,F25-34
56016,4782582047729166353,htc,One,M,36,M35-44
56017,-2164088634570026138,oppo,R7s,F,31,F25-34
56018,1174550518919173180,samsung,Galaxy S2,M,27,M25-34
56019,5085206867586805723,lshi,超级手机1s,M,24,M15-24
56020,4818952254245379207,samsung,Galaxy Note 2,F,32,F25-34
56021,4750876426931974953,xiaomi,MI 3,M,27,M25-34
56022,1551069325427219827,huawei,C8815,M,29,M25-34
56023,-5198079023729789998,huawei,荣耀畅玩4,M,30,M25-34
56024,5279653290768573327,huawei,G6-U00,M,26,M25-34
56025,-751834596832742679,xiaomi,red rice,M,53,M45+
56026,4017970085208718029,huawei,荣耀畅玩4C,F,28,F25-34
56027,-8813801566289480611,vivo,X6,F,22,F15-24
56028,-1400623650293542809,vivo,X5M,M,23,M15-24
56029,2269458149309279073,cool,锋尚Pro,F,32,F25-34
56030,-5298672012086961106,vivo,X6 D,M,19,M15-24
56031,5312399336785766095,lshi,超级手机1s,M,24,M15-24
56032,1290640660775989804,xiaomi,红米1S,M,48,M45+
56033,-717394647841974745,vivo,X6 Plus D,F,29,F25-34
56034,9084616635590627971,vivo,X6,F,23,F15-24
56035,7687991493946118050,huawei,G610T,M,33,M25-34
56036,4340717208118888455,huawei,Mate 7,M,42,M35-44
56037,-4863679229380496184,huawei,荣耀畅玩4X,M,35,M35-44
56038,-760469282458691257,vivo,S7I,F,23,F15-24
56039,-5661897468459546108,Ktouch,T619+,M,24,M15-24
56040,-6966003975193487485,samsung,Galaxy Note 2,F,28,F25-34
56041,8732188245616379406,samsung,Galaxy S2,F,35,F35-44
56042,427493303528237080,samsung,Galaxy Note 3,F,35,F35-44
56043,-5700350858240015107,huawei,Y610-U00,F,17,F15-24
56044,3632985086187770067,xiaomi,红米note,M,34,M25-34
56045,-5777062453258073242,samsung,Galaxy S6 Edge,M,21,M15-24
56046,1411171847723420780,huawei,荣耀7,M,25,M25-34
56047,-2565315724977829717,cool,锋尚Max,M,26,M25-34
56048,1407876754908513031,samsung,Galaxy Tab 4 T231,M,35,M35-44
56049,-5749787915437756440,samsung,Galaxy Note 2,F,27,F25-34
56050,8676939809091883706,xiaomi,红米1S,M,22,M15-24
56051,-1706731986714385723,samsung,Galaxy Note 3,F,30,F25-34
56052,-6087958759719277955,oneplus,Two,F,42,F35-44
56053,4623121062306149286,Ktouch,L920,M,39,M35-44
56054,3958296777001500748,gionee,F103,F,20,F15-24
56055,4894279414258061744,huawei,荣耀畅玩4,M,50,M45+
56056,331263210362552721,xiaomi,note顶配版,M,25,M25-34
56057,2312299458404087966,samsung,W2013,M,23,M15-24
56058,-1740024803104410727,xiaomi,红米Note3,F,19,F15-24
56059,-8879546304360363066,vivo,X1,M,26,M25-34
56060,9157442527489082700,samsung,Galaxy S3,M,72,M45+
56061,-1686055103630089758,vivo,Y11IT,M,22,M15-24
56062,3276542801776715273,samsung,Galaxy A8,M,27,M25-34
56063,5823398981266293618,cool,8122,M,46,M45+
56064,-2941431931967728894,samsung,Galaxy A7,M,29,M25-34
56065,8994404823199387774,lenovo,A820t,M,39,M35-44
56066,8076952602619385461,samsung,Galaxy Win,M,19,M15-24
56067,1593930506129034014,samsung,Galaxy J5,M,35,M35-44
56068,-5941187068058790412,xiaomi,红米note增强版,M,30,M25-34
56069,-2568229769719637637,vivo,X6 D,M,23,M15-24
56070,-6894920073259707358,vivo,X3T,M,21,M15-24
56071,-5999593545940271955,ccmc,M811,F,35,F35-44
56072,4322808333976800673,xiaomi,MI 3,M,45,M45+
56073,-6653424040851622457,oppo,R7 Plus,F,28,F25-34
56074,-6683272128479737529,meizu,MX3,F,29,F25-34
56075,2611324869410665720,samsung,S7568,F,43,F35-44
56076,5834286984695749759,xiaomi,MI 1S,M,29,M25-34
56077,7970387831864860624,samsung,Galaxy S3,M,23,M15-24
56078,3447656406565002941,huawei,Mate 8,M,36,M35-44
56079,-3369314779854146374,lenovo,S810t,M,27,M25-34
56080,-2960105336328367792,huawei,荣耀3C,M,19,M15-24
56081,-8330618093001899275,huawei,荣耀7,M,30,M25-34
56082,1043626334806868290,xiaomi,红米1S,M,63,M45+
56083,-8729808929347730608,vivo,Xplay3S,M,27,M25-34
56084,7007001450412467139,huawei,荣耀畅玩4X,M,30,M25-34
56085,3772183459519849186,xiaomi,红米Note3,M,32,M25-34
56086,-8769423598453878763,huawei,Mate 7 青春版,M,36,M35-44
56087,6222023701741017954,huawei,荣耀7i,F,32,F25-34
56088,9153654419321654357,nubia,Z9,M,27,M25-34
56089,7007902462705529769,oppo,U705T,F,22,F15-24
56090,-6177854914402190986,meizu,魅蓝NOTE,F,24,F15-24
56091,-7724191042668643678,asus,ZenFone 2,M,25,M25-34
56092,7000061282485102103,meizu,MX5,M,27,M25-34
56093,4683835891356763126,xiaomi,红米note,M,27,M25-34
56094,1156086475697944452,xiaomi,红米1S,M,37,M35-44
56095,-5000994509506259163,xiaomi,红米note,F,31,F25-34
56096,4289650952961781290,xiaomi,red rice,F,29,F25-34
56097,-7778940395674572404,meizu,魅蓝metal,M,24,M15-24
56098,3422301710514834193,meizu,MX4 Pro,M,20,M15-24
56099,-2910808827690609258,samsung,Galaxy J,F,40,F35-44
56100,2111414383733454120,cool,大神Note3,M,24,M15-24
56101,6637442566122245888,koobee,TALK 9X,M,18,M15-24
56102,6907908145190284819,huawei,MT2-C00,M,19,M15-24
56103,2395442354394467875,huawei,畅享5S,M,25,M25-34
56104,4273765392219350899,kupo,L128,M,30,M25-34
56105,-3222562983713527891,samsung,Galaxy S4,F,26,F25-34
56106,6409021783153513474,cool,锋尚,M,32,M25-34
56107,-8162386176835224839,samsung,Galaxy S4,M,26,M25-34
56108,-712005059742428989,ccmc,M811,F,23,F15-24
56109,6085757287710417017,zte corporation,memo 5S,F,45,F45+
56110,-62802143198350344,samsung,Galaxy S6 Edge+,M,24,M15-24
56111,-6047742260645555314,vivo,X6 Plus,M,17,M15-24
56112,1348922178427447866,samsung,Galaxy S3,M,22,M15-24
56113,6377431275251635875,lg,G2,M,25,M25-34
56114,7954619330447920538,xiaomi,红米note,F,40,F35-44
56115,4823428704448064876,huawei,荣耀6 Plus,M,47,M45+
56116,-3767907040470703371,oppo,R3,M,20,M15-24
56117,441057758317261872,果米,A7,M,35,M35-44
56118,-5300516580522046054,xiaomi,red rice,F,29,F25-34
56119,7070926243546929255,huawei,荣耀6,M,22,M15-24
56120,7270523865334591275,gionee,GN706L,F,25,F25-34
56121,-7098146783957515029,gionee,S7,F,20,F15-24
56122,5506081118412078621,meizu,魅蓝2,M,20,M15-24
56123,-7204083405604618244,samsung,Galaxy S3,F,22,F15-24
56124,4412155854785625003,贝尔丰,BF T18,M,26,M25-34
56125,-8249526588670832178,oppo,A53,M,39,M35-44
56126,-2603806300491760014,xiaomi,红米note,M,36,M35-44
56127,-1583263336250592835,htc,Desire 816,M,29,M25-34
56128,-8966975155366925402,xiaomi,红米Note3,M,34,M25-34
56129,-8754802268610978063,lenovo,A318t,M,31,M25-34
56130,-8857840216297708697,samsung,Galaxy Win,F,27,F25-34
56131,-649910135097601307,huawei,荣耀畅玩5X,M,37,M35-44
56132,4669506293248674526,vivo,Y13L,M,22,M15-24
56133,-5433808642893948815,samsung,Galaxy S5,M,35,M35-44
56134,1672908181859394943,samsung,Galaxy On7,M,50,M45+
56135,3226872266937935997,xiaomi,MI 2S,M,21,M15-24
56136,7583850000679003675,samsung,Galaxy S4,F,39,F35-44
56137,5924352063700047313,huawei,荣耀畅玩5,M,26,M25-34
56138,683163627251332484,htc,One,F,49,F45+
56139,8297289882012657226,samsung,Galaxy Grand 2,M,30,M25-34
56140,1577683113042373979,htc,Desire 610t,F,57,F45+
56141,8758325613503870783,nubia,Z5S Mini,M,36,M35-44
56142,4634305332409742874,ccmc,N1,M,33,M25-34
56143,2845783631308045500,meizu,PRO5,F,30,F25-34
56144,2289515679866827809,xiaomi,MI 4,F,30,F25-34
56145,-4237433874105427916,huawei,Mate 2,F,31,F25-34
56146,8003622485378450712,oppo,A33,M,61,M45+
56147,2417930771498945938,samsung,Galaxy S2,M,36,M35-44
56148,-110325112860679420,huawei,荣耀畅玩5X,F,27,F25-34
56149,-2989626784538928282,samsung,Galaxy S4,M,34,M25-34
56150,6328827226575585091,huawei,荣耀6,F,31,F25-34
56151,-8525726351704518758,zte corporation,G718C,M,23,M15-24
56152,3980179155213324796,vivo,X5Max+,M,35,M35-44
56153,-7409213137292489306,huawei,荣耀畅玩4C运动版,F,29,F25-34
56154,-8890327187653729908,vivo,X6,F,25,F25-34
56155,-4400768933877114012,oppo,R7s,M,30,M25-34
56156,-6140141949905972405,huawei,Mate S,M,30,M25-34
56157,-4032015837255151450,xiaomi,MI 4,M,23,M15-24
56158,7969448798748497937,lshi,超级手机1,F,47,F45+
56159,4123215498579197602,oneplus,One,M,27,M25-34
56160,7585403709956297815,xiaomi,红米2A,M,31,M25-34
56161,5194148584696422552,xiaomi,MI 3,M,21,M15-24
56162,-1968064287971168252,oppo,1105,M,30,M25-34
56163,-7576095308066326194,samsung,Galaxy S4,M,25,M25-34
56164,8355075712192899899,huawei,G620-L75,F,40,F35-44
56165,-3315326753152240207,xiaomi,红米note,M,35,M35-44
56166,4076876589252755699,meizu,MX5,F,33,F25-34
56167,2689205642608332180,xiaomi,MI 4,F,23,F15-24
56168,2856444251219859463,huawei,荣耀6,F,46,F45+
56169,4555902414728312181,huawei,荣耀畅玩5,M,29,M25-34
56170,7962815145965766476,oppo,R831T,F,20,F15-24
56171,6978120500283741137,xiaomi,MI 2,F,24,F15-24
56172,1212147251244477185,索尼,Xperia Z2,F,27,F25-34
56173,6128869902700645715,xiaomi,红米1S,M,29,M25-34
56174,-2217677461228345999,vivo,X5Max+,M,25,M25-34
56175,-7798327483079164875,xiaomi,红米note,M,29,M25-34
56176,1923593109785041582,huawei,Ascend P8,M,30,M25-34
56177,5607274318122269302,oppo,A31,M,30,M25-34
56178,-2591003869395899942,samsung,2016版 Galaxy A9,F,51,F45+
56179,2262984536938839455,xiaomi,MI 3,F,22,F15-24
56180,5679016197084824348,htc,Desire 816,M,26,M25-34
56181,-7613992835346489820,vivo,Y29L,M,30,M25-34
56182,-7550737028722046269,samsung,Galaxy Win,M,36,M35-44
56183,-7876974217557967354,huawei,Mate 8,M,31,M25-34
56184,-4463001065326099105,huawei,荣耀6 Plus,M,28,M25-34
56185,91051390597509278,vivo,Y35,M,29,M25-34
56186,-5668355080120907906,huawei,G610T,F,22,F15-24
56187,6005568628101721318,gionee,M3S,M,32,M25-34
56188,1208009544470422429,huawei,畅享5S,M,21,M15-24
56189,4001825345271339262,meizu,魅蓝2,M,30,M25-34
56190,-5169488398360513125,samsung,Galaxy Ace,F,39,F35-44
56191,2811957802114631896,xiaomi,红米2A,F,41,F35-44
56192,-5402444900909756698,xiaomi,MI 3,M,60,M45+
56193,7759780785034100807,xiaomi,红米1S,M,17,M15-24
56194,-1883828307132981947,百立丰,T5,M,41,M35-44
56195,-1167017790105999585,samsung,Galaxy Tab 3 10.1,M,18,M15-24
56196,-5368379804773606091,samsung,Galaxy S3,M,53,M45+
56197,-3227371600647670142,samsung,Galaxy S4,M,21,M15-24
56198,8694374152520689381,samsung,Galaxy Ace,F,50,F45+
56199,-6042541678610781503,samsung,2016版 Galaxy A7,F,27,F25-34
56200,-2063342241890049615,xiaomi,红米Note2,F,34,F25-34
56201,-957440165254858113,xiaomi,MI 3,M,26,M25-34
56202,-1168046077754886563,huawei,荣耀畅玩5X,M,27,M25-34
56203,-1374113769311202055,samsung,三星big foot,M,23,M15-24
56204,-6965253255957093151,vivo,X3V,F,27,F25-34
56205,6361390884441555896,huawei,麦芒4,M,32,M25-34
