,id,job title,job link,PhD OR ph.d,Bachelors OR BS OR BA,Python,Startup OR start-up,Scientist,Machine learning,Lab OR laboratory,Software engineer,Manager OR director,years experience,salary over 90000
938,jl_fee5aa4c2c82fd91,Associate scientist,https://www.indeed.com/rc/clk?jk=fee5aa4c2c82fd91&fccid=75929a410097a9db,0,0,0,0,1,0,0,0,0,0,0
939,jl_a394e864bce35081,Aviation finance - senior manager,https://www.indeed.com/rc/clk?jk=a394e864bce35081&fccid=cc35f9c14f8799a9,0,0,0,0,1,0,0,0,1,6,1
940,jl_936f64d202f47fa3,Junior database developer,https://www.indeed.com/rc/clk?jk=936f64d202f47fa3&fccid=641684ae5ed23ec4,0,0,0,0,1,0,0,0,0,3,1
941,jl_278117f393ec7ada,Amazon web services (aws) developer,https://www.indeed.com/rc/clk?jk=278117f393ec7ada&fccid=e3d02f970def32f7,0,0,0,0,1,0,0,0,0,3,1
942,jl_111fa91f575c67a4,Research and development - gillette research technician,https://www.indeed.com/rc/clk?jk=111fa91f575c67a4&fccid=2da0dedf6df97194,0,0,0,0,1,0,1,0,0,0,0
943,jl_2eae31bc9151c2c8,Field service engineer,https://www.indeed.com/rc/clk?jk=2eae31bc9151c2c8&fccid=432c7642003cc768,0,0,0,0,1,0,1,0,0,0,1
944,jl_7b3f6de755e399a4,Technical research asst i / 40 hours / day / bwh - cadiovasc...,https://www.indeed.com/rc/clk?jk=7b3f6de755e399a4&fccid=0143220f50b55d4c,0,0,0,0,1,0,1,0,0,0,0
945,jl_1155b9c0cb2e9ea7,Epidemiologist iii,https://www.indeed.com/rc/clk?jk=1155b9c0cb2e9ea7&fccid=60f64a15abb7025d,0,0,0,0,1,0,0,0,1,5,1
946,jl_136bfce5dafd26e8,Mid-level engineer/geologist/scientist,https://www.indeed.com/company/KOMAN-Government-Solutions-(KGS)/jobs/Mid-Level-Engineer-Geologist-Scientist-136bfce5dafd26e8?r=1&fccid=3de2a62d6014e015,0,0,0,0,1,0,0,0,0,4,0
947,jl_58c296e760903a10,Senior credentialing coordinator - department of surgery,https://www.indeed.com/rc/clk?jk=58c296e760903a10&fccid=3aaabf5c54e51db9,0,0,0,0,1,0,1,0,1,5,0
948,jl_9e33b3c759f172d3,Inside sales representative,https://www.indeed.com/rc/clk?jk=9e33b3c759f172d3&fccid=70b452705ce3bee0,0,0,0,0,1,0,0,0,1,1,0
949,jl_3ae4c8eac8d5c7be,Healthcare data analyst,https://www.indeed.com/rc/clk?jk=3ae4c8eac8d5c7be&fccid=bbd612bf82543808,0,0,0,0,1,0,0,0,0,0,0
950,jl_0ec5dd47e2a91c42,Staff software engineer,https://www.indeed.com/rc/clk?jk=0ec5dd47e2a91c42&fccid=c5c99ec01e2125aa,0,0,0,0,1,0,0,1,0,5,1
951,jl_93681f0484115f0c,"Product engineer, sr",https://www.indeed.com/rc/clk?jk=93681f0484115f0c&fccid=3b89b9ec324f96c8,0,0,0,0,1,0,1,0,0,0,1
952,jl_a1efd563f086ef05,Technical support engineer - ultrasound,https://www.indeed.com/rc/clk?jk=a1efd563f086ef05&fccid=8334db172a096ed9,0,0,0,0,1,0,0,0,1,2,0
953,jl_a0e4299b58120c01,Jd diversity leadership intern (jdli),https://www.indeed.com/rc/clk?jk=a0e4299b58120c01&fccid=6576e7250aa78c3c,0,0,0,0,1,0,0,0,0,5,0
954,jl_a4990c50f14080a4,"Sr. manager, channel marketing",https://www.indeed.com/rc/clk?jk=a4990c50f14080a4&fccid=f7a0f0e88ce3d78e,0,0,0,0,1,0,0,0,1,0,1
955,jl_933aff337be8492f,Safety analytics & report area lead,https://www.indeed.com/rc/clk?jk=933aff337be8492f&fccid=f4b6e6913175abeb,0,0,0,0,1,0,0,0,1,5,1
956,jl_b0ee18cc14538704,System security researcher,https://www.indeed.com/rc/clk?jk=b0ee18cc14538704&fccid=a015205ad138ca75,0,0,0,0,1,0,1,0,0,3,1
957,jl_958a012db430a8ef,Program administrator - center for stem diversity,https://www.indeed.com/rc/clk?jk=958a012db430a8ef&fccid=6204ad93e6d7930f,0,0,0,0,1,0,0,0,1,3,0
958,jl_4d1974f5a0582187,"Senior statistical programmer pharmacometrics consultant, bi...",https://www.indeed.com/rc/clk?jk=4d1974f5a0582187&fccid=4c6cf88833e4f557,0,0,0,0,1,0,0,0,1,5,0
959,jl_dbacfe0f9cf54962,"Point of care testing specialist, 40hrs, days, m-f",https://www.indeed.com/rc/clk?jk=dbacfe0f9cf54962&fccid=bb0c672891002d42,0,0,0,0,1,0,1,0,1,3,0
960,jl_2cfe03ac3304523a,Developer,https://www.indeed.com/rc/clk?jk=2cfe03ac3304523a&fccid=3aaabf5c54e51db9,0,0,0,0,1,0,0,0,0,0,0
961,jl_7c7971f22ea79fe1,"Chief scientist: fusion, battle management, and computing",https://www.indeed.com/rc/clk?jk=7c7971f22ea79fe1&fccid=200a825acadb9338,0,0,0,0,1,1,1,0,0,0,1
962,jl_565115cc3d2a2539,Research and development - gillette research technician,https://www.indeed.com/rc/clk?jk=565115cc3d2a2539&fccid=2da0dedf6df97194,0,0,0,0,1,0,1,0,0,0,0
963,jl_31c1af138e491056,Technical research assistant ii / per diem/ bwh endocrine,https://www.indeed.com/rc/clk?jk=31c1af138e491056&fccid=0143220f50b55d4c,0,0,0,0,1,0,1,0,0,1,0
964,jl_313a65ce8b7772ab,Senior consultant system architect - connected devices,https://www.indeed.com/rc/clk?jk=313a65ce8b7772ab&fccid=dee4e12ec7e5a163,0,0,0,0,1,0,0,0,0,0,1
965,jl_54981b2e08d20622,Office coordinator - center for diversity & inclusion,https://www.indeed.com/rc/clk?jk=54981b2e08d20622&fccid=3aaabf5c54e51db9,0,0,0,0,1,0,0,0,1,3,0
966,jl_29ad94bc1e6f8836,Senior manager of procurement services,https://www.indeed.com/rc/clk?jk=29ad94bc1e6f8836&fccid=5507a64404691526,0,0,0,0,1,0,0,0,1,7,0
967,jl_bf84c091eac6c525,Patent attorney,https://www.indeed.com/rc/clk?jk=bf84c091eac6c525&fccid=241e9dff1e66569a,0,0,0,0,1,0,0,0,0,5,1
968,jl_54309aa697ac0d34,Fermentation process scientist – upstream,https://www.indeed.com/rc/clk?jk=54309aa697ac0d34&fccid=d012865ce8b0b881,0,0,0,0,1,0,0,0,0,2,0
969,jl_c502cc5eeed7219b,"Experienced scientist/engineer, purification process develop...",https://www.indeed.com/rc/clk?jk=c502cc5eeed7219b&fccid=38337996cc53da35,0,0,0,0,1,0,0,0,0,5,1
970,jl_e6deaf69242f5fc7,Technical specialist / 40 hours / days / bwh - cardiovascula...,https://www.indeed.com/rc/clk?jk=e6deaf69242f5fc7&fccid=0143220f50b55d4c,0,0,0,0,1,0,0,0,0,0,0
971,jl_924d8b45572f5e59,"Head of tech, recommender systems",https://www.indeed.com/rc/clk?jk=924d8b45572f5e59&fccid=ccf155b8e5eb4bf8,0,0,0,0,1,1,0,0,1,5,1
972,jl_92752afa2d796ab9,"Science writer, donor relations",https://www.indeed.com/rc/clk?jk=92752afa2d796ab9&fccid=31a15643b156b0a5,0,0,0,0,1,0,0,0,1,0,0
973,jl_70fcabbb2c6ee104,Clinical lead - immuno-oncology,https://www.indeed.com/rc/clk?jk=70fcabbb2c6ee104&fccid=5d3ed74ca4598964,0,0,0,0,1,0,0,0,0,7,1
974,jl_70320a1c0434f2f6,Medical technologist,https://www.indeed.com/rc/clk?jk=70320a1c0434f2f6&fccid=dcf00ef79864e6f9,0,0,0,0,1,0,1,0,0,0,0
975,jl_e411139b32fad4c4,"Director associate director, bioassay group",https://www.indeed.com/rc/clk?jk=e411139b32fad4c4&fccid=04233dcb6353e8e1,0,0,0,0,1,0,0,0,1,0,1
976,jl_cd9cddef657eb0ef,Clinical scientist,https://www.indeed.com/rc/clk?jk=cd9cddef657eb0ef&fccid=f4b6e6913175abeb,0,0,0,0,1,0,0,0,0,0,1
977,jl_547869f8a025fe67,Application development specialist,https://www.indeed.com/rc/clk?jk=547869f8a025fe67&fccid=75929a410097a9db,0,0,0,0,1,0,1,0,0,0,0
978,jl_e257b07567e33a04,Procurement manager,https://www.indeed.com/rc/clk?jk=e257b07567e33a04&fccid=6ba16e437c6c1702,0,0,0,0,1,0,1,0,1,0,1
979,jl_2e39aba63958f821,Sr. computer security analyst (issm),https://www.indeed.com/company/Charles-Stark-Draper-Laboratory/jobs/Senior-Computer-Security-Analyst-2e39aba63958f821?r=1&fccid=30734e268f8ceb8a,0,0,0,0,1,0,0,0,1,0,0
980,jl_537c51a243de988e,Senior principle data/software engineer,https://www.indeed.com/rc/clk?jk=537c51a243de988e&fccid=e3d02f970def32f7,0,0,0,0,1,0,0,1,0,0,1
981,jl_a88e50eb4503419d,Technical research assistant i / 40 hours / day / bwh - rena...,https://www.indeed.com/rc/clk?jk=a88e50eb4503419d&fccid=0143220f50b55d4c,0,0,0,0,1,0,1,0,0,7,0
982,jl_7fa77d836912f6a3,Clinical scientist,https://www.indeed.com/company/Planet-Pharma/jobs/Clinical-Scientist-7fa77d836912f6a3?r=1&fccid=9d4986a32b91524f,0,0,0,0,1,0,1,0,0,5,0
983,jl_ee72599c0d63857c,"Project manager - boston, ma or ann arbor, mi",https://www.indeed.com/rc/clk?jk=ee72599c0d63857c&fccid=d3d3520998346837,0,0,0,0,1,0,0,0,1,5,0
984,jl_0c91fdd07de88b93,Global patient safety physician scientist,https://www.indeed.com/rc/clk?jk=0c91fdd07de88b93&fccid=4fd807126169e114,0,0,0,0,1,0,0,0,1,5,1
985,jl_dc7b575443d8a1d9,Principal dp development scientist,https://www.indeed.com/rc/clk?jk=dc7b575443d8a1d9&fccid=f4b6e6913175abeb,0,0,0,0,1,0,0,0,0,0,1
986,jl_60fd5ca58cfdac0a,Scientist - upstream process development,https://www.indeed.com/rc/clk?jk=60fd5ca58cfdac0a&fccid=cc2996d24faa3cbd,0,0,0,0,1,0,0,0,0,5,0
987,jl_031a67c34387642a,"Associate scientist i/ii, in-vivo resource center - genotypi...",https://www.indeed.com/rc/clk?jk=031a67c34387642a&fccid=04233dcb6353e8e1,0,0,0,0,1,0,1,0,0,0,0
988,jl_3e514f6c4bcde418,Associate scientist - downstream process development,https://www.indeed.com/rc/clk?jk=3e514f6c4bcde418&fccid=cc2996d24faa3cbd,0,0,0,0,1,0,0,0,0,2,0
989,jl_3adbb8a6c3b32244,"Director, financial planning and analysis (fp&a)",https://www.indeed.com/company/Forma-Therapeutics/jobs/Director-3adbb8a6c3b32244?r=1&fccid=5eb64cb6c9d0fe21,0,0,0,0,1,0,0,0,1,0,1
990,jl_15a70b8820b2ff47,Sr research technologist - master's required,https://www.indeed.com/rc/clk?jk=15a70b8820b2ff47&fccid=3aaabf5c54e51db9,0,0,0,0,1,0,0,0,0,5,0
991,jl_1b9ca1fbf8bf94f4,Associate scientist - upstream process development,https://www.indeed.com/rc/clk?jk=1b9ca1fbf8bf94f4&fccid=cc2996d24faa3cbd,0,0,0,0,1,0,0,0,0,2,0
992,jl_d2c0f211ecf1fca5,"Patent agent/technical specialist, intellectual property/leg...",https://www.indeed.com/rc/clk?jk=d2c0f211ecf1fca5&fccid=239038ea571d5a08,0,0,0,0,1,0,0,0,0,2,0
993,jl_aa00999baf2c600c,Logistics technician,https://www.indeed.com/rc/clk?jk=aa00999baf2c600c&fccid=ece6beae9e41e4c3,0,0,0,0,1,0,0,0,0,0,0
994,jl_622f56200c659f6f,Sales engineer,https://www.indeed.com/rc/clk?jk=622f56200c659f6f&fccid=e5464b55040ec1d8,0,0,0,0,1,0,0,0,0,1,1
995,jl_6de66d94621c0dd6,Senior electronic technician (temporary),https://www.indeed.com/rc/clk?jk=6de66d94621c0dd6&fccid=bdfd7db741520d69,0,0,0,0,1,0,0,0,0,5,0
996,jl_e14be6d3817957d1,Research technician - biffi lab,https://www.indeed.com/rc/clk?jk=e14be6d3817957d1&fccid=31a15643b156b0a5,0,0,0,0,1,0,1,0,0,0,0
997,jl_6957a6f0219d8499,Project manager,https://www.indeed.com/rc/clk?jk=6957a6f0219d8499&fccid=60f64a15abb7025d,0,0,0,0,1,0,0,0,1,5,0
998,jl_11e49a84ac18592b,"Senior technician, med school of medicine",https://www.indeed.com/rc/clk?jk=11e49a84ac18592b&fccid=2e7c6e6217aa02b5,0,0,0,0,1,0,1,0,0,3,0
999,jl_a15d50dc0c1c2035,"Medical director, global patient safety",https://www.indeed.com/rc/clk?jk=a15d50dc0c1c2035&fccid=4fd807126169e114,0,0,0,0,1,0,0,0,1,5,0
1000,jl_5a02127d0200fe52,Project assistant brss tacs job,https://www.indeed.com/rc/clk?jk=5a02127d0200fe52&fccid=5546d80131f1d8b9,0,0,0,0,1,0,0,0,0,1,0
1001,jl_b03c777983d5b739,Associate director of safety science,https://www.indeed.com/rc/clk?jk=b03c777983d5b739&fccid=74b7984e839c9583,0,0,0,0,1,0,0,0,1,0,1
1002,jl_88234076ad3bb473,Group account supervisor,https://www.indeed.com/rc/clk?jk=88234076ad3bb473&fccid=7bb6931b3a51e34f,0,0,0,0,1,0,0,0,0,5,0
1003,jl_90adc7e952924bb6,Global safety lead (dir.),https://www.indeed.com/rc/clk?jk=90adc7e952924bb6&fccid=f4b6e6913175abeb,0,0,0,0,1,0,0,0,1,5,0
1004,jl_8237e5f65e53b6ec,Biomarker discovery lcms lab scientist (scientist);1040090,https://www.indeed.com/company/Pfizer-Inc./jobs/Biomarker-Discovery-Lcms-Lab-Scientist-8237e5f65e53b6ec?r=1&fccid=5e118f74384e090a,0,0,0,0,1,0,0,0,0,0,0
1005,jl_3b9ec3b20f20fa06,Staff environmental engineer,https://www.indeed.com/rc/clk?jk=3b9ec3b20f20fa06&fccid=5205a2f6939030e1,0,0,0,0,1,0,0,0,0,0,0
1006,jl_7c0f0c72027254ef,Salesforce solutions engineer,https://www.indeed.com/rc/clk?jk=7c0f0c72027254ef&fccid=f6ebf41678ac6ffd,0,0,0,0,1,0,0,0,0,0,1
1007,jl_0427e6a0fbbe079c,"Director, device platform management",https://www.indeed.com/rc/clk?jk=0427e6a0fbbe079c&fccid=4c6cf88833e4f557,0,0,0,0,1,0,0,0,1,0,1
1008,jl_c0dfece2cb14d963,Sr. research/oracle database administrator,https://www.indeed.com/rc/clk?jk=c0dfece2cb14d963&fccid=26ed24f5b2eebd9b,0,0,0,0,1,0,0,0,1,6,1
1009,jl_ba4614716f918819,Safety analytics & reporting area lead (ad),https://www.indeed.com/rc/clk?jk=ba4614716f918819&fccid=f4b6e6913175abeb,0,0,0,0,1,0,0,0,1,0,1
1010,jl_312d2606c04afae2,"Senior medical director, immunooncology clinical development",https://www.indeed.com/rc/clk?jk=312d2606c04afae2&fccid=cc2996d24faa3cbd,0,0,0,0,1,0,0,0,1,5,1
1011,jl_0e485591e9a7daff,Legal counsel,https://www.indeed.com/rc/clk?jk=0e485591e9a7daff&fccid=f6ebf41678ac6ffd,0,0,0,0,1,0,0,0,0,7,1
1012,jl_1b70f9b746843e7e,Safety analytics & reporting area lead,https://www.indeed.com/rc/clk?jk=1b70f9b746843e7e&fccid=f4b6e6913175abeb,0,0,0,0,1,0,0,0,1,0,1
1013,jl_8de9f0ee78387f13,Graphic designer,https://www.indeed.com/rc/clk?jk=8de9f0ee78387f13&fccid=ca123abbc3ea79a0,0,0,0,0,1,0,0,0,1,0,0
1014,jl_17337709d0c856bb,"Manager, tax",https://www.indeed.com/rc/clk?jk=17337709d0c856bb&fccid=f7a0f0e88ce3d78e,0,0,0,0,1,0,0,0,0,7,1
1015,jl_32a011e572cc35b8,Senior software engineer - api development,https://www.indeed.com/rc/clk?jk=32a011e572cc35b8&fccid=4a2d2fbadf14d480,0,0,0,0,1,0,0,1,0,3,1
1016,jl_9add16d0edb6246c,Complaint investigator,https://www.indeed.com/rc/clk?jk=9add16d0edb6246c&fccid=e4af9ca5b6d3a604,0,0,0,0,1,0,0,0,0,5,0
1017,jl_068a3979b3d7481e,Safety analytics & reporting therapeutic area team lead,https://www.indeed.com/rc/clk?jk=068a3979b3d7481e&fccid=f4b6e6913175abeb,0,0,0,0,1,0,0,0,1,5,1
1018,jl_ad37eff2c0e508f4,"Clinical research director, early development",https://www.indeed.com/rc/clk?jk=ad37eff2c0e508f4&fccid=5d3ed74ca4598964,0,0,0,0,1,0,0,0,1,7,1
1019,jl_53e6990a9d8ec34c,Clinical research coord. ii,https://www.indeed.com/rc/clk?jk=53e6990a9d8ec34c&fccid=3aaabf5c54e51db9,0,0,0,0,1,0,0,0,0,2,0
1020,jl_149d31c4f6d79b5e,"Lead .net software engineer (c#, asp.net, entity framework)",https://www.indeed.com/rc/clk?jk=149d31c4f6d79b5e&fccid=ae836b4513efc3af,0,0,0,0,1,0,0,1,0,5,1
1021,jl_047b7e8442ef128a,"Director of science, technology, mathematics, engineering",https://www.indeed.com/company/MA-Department-of-Education/jobs/Director-Science-047b7e8442ef128a?r=1&fccid=9ce8f2b342ab516f,0,0,0,0,1,0,0,0,1,5,1
1022,jl_0c21238b066375a0,Senior research associate - fermentation/ cell free,https://www.indeed.com/company/GreenLight-Biosciences/jobs/Senior-Research-Associate-0c21238b066375a0?r=1&fccid=9280764e87c99fe9,0,0,0,0,1,0,1,0,0,2,0
1023,jl_5246b82b2bc97597,Analytical assay development scientist - contract,https://www.indeed.com/rc/clk?jk=5246b82b2bc97597&fccid=05fd8addf2fc5d75,0,0,0,0,1,0,1,0,0,0,0
1024,jl_e8dcd5616a128c05,"Sr. medical lead, global drug safety",https://www.indeed.com/rc/clk?jk=e8dcd5616a128c05&fccid=f4b6e6913175abeb,0,0,0,0,1,0,0,0,1,7,1
1025,jl_8a2e2cfe299d0293,Environmental engineer,https://www.indeed.com/rc/clk?jk=8a2e2cfe299d0293&fccid=a0ecbc8328064f26,0,0,0,0,1,0,0,0,0,0,0
1026,jl_607eef7534eaac61,"Technician iv, endoscopy r&d",https://www.indeed.com/rc/clk?jk=607eef7534eaac61&fccid=d13187a50c252e33,0,0,0,0,1,0,0,0,0,0,0
1027,jl_efb9f74f42ba5f39,Survey instrument operator,https://www.indeed.com/rc/clk?jk=efb9f74f42ba5f39&fccid=a0ecbc8328064f26,0,0,0,0,1,0,0,0,0,2,0
1028,jl_045b9a3aa6563eef,Clinical trials manager,https://www.indeed.com/rc/clk?jk=045b9a3aa6563eef&fccid=1939a984aaacd7e4,0,0,0,0,1,0,0,0,1,3,0
1029,jl_a71e5e95a6e0c50c,Medical scientist,https://www.indeed.com/rc/clk?jk=a71e5e95a6e0c50c&fccid=52543afc8fb2188a,0,0,0,0,1,0,0,0,0,0,0
1030,jl_f4b2be3961cc8e11,International account coordinator,https://www.indeed.com/rc/clk?jk=f4b2be3961cc8e11&fccid=688818413093c5f3,0,0,0,0,1,0,1,0,1,2,0
1031,jl_2b2f9db3749995e8,Instrumentation electronics co-op with security clearance,https://www.indeed.com/rc/clk?jk=2b2f9db3749995e8&fccid=f4673b33b83571c4,0,0,0,0,1,0,1,0,0,0,0
1032,jl_1d56895e38e7bcda,Qa document control coordinator,https://www.indeed.com/rc/clk?jk=1d56895e38e7bcda&fccid=1939a984aaacd7e4,0,0,0,0,1,0,0,0,0,3,0
1033,jl_2c6a4bb98eb1727c,Clinical project coordinator,https://www.indeed.com/rc/clk?jk=2c6a4bb98eb1727c&fccid=1939a984aaacd7e4,0,0,0,0,1,0,0,0,1,0,0
1034,jl_6f869377b9a5ee5d,"Global medical affairs director, cystic fibrosis",https://www.indeed.com/rc/clk?jk=6f869377b9a5ee5d&fccid=14b7875e481a1a70,0,0,0,0,1,0,0,0,1,4,1
1035,jl_8d5beb279210b992,"Senior medical director, immuno-oncology",https://www.indeed.com/rc/clk?jk=8d5beb279210b992&fccid=cc2996d24faa3cbd,0,0,0,0,1,0,0,0,1,5,1
1036,jl_54b9e51f769f3df3,Technical research assistant i / 40 hours / day / bwh - chro...,https://www.indeed.com/rc/clk?jk=54b9e51f769f3df3&fccid=0143220f50b55d4c,0,0,0,0,1,0,1,0,1,0,0
1037,jl_6e39ed6e8d884048,Associate medical director (neurology),https://www.indeed.com/rc/clk?jk=6e39ed6e8d884048&fccid=25e12295301ccb20,0,0,0,0,1,0,0,0,1,0,1
1038,jl_fc5751eca4401ecc,"Accountant, tax",https://www.indeed.com/rc/clk?jk=fc5751eca4401ecc&fccid=f7a0f0e88ce3d78e,0,0,0,0,1,0,0,0,1,6,1
1039,jl_689430243e6a7bea,"Director/senior director, type 2 immunity and fibrosis, immu...",https://www.indeed.com/rc/clk?jk=689430243e6a7bea&fccid=5d3ed74ca4598964,0,0,0,0,1,0,0,0,1,2,1
1040,jl_3e2ccec369db9512,"Global market manager, pharma quant/met id, pharma/cro busin...",https://www.indeed.com/rc/clk?jk=3e2ccec369db9512&fccid=330c28c156c5fb55,0,0,0,0,1,0,1,0,1,0,1
1041,jl_1e1193426396dad7,"Medical director, immuno-oncology",https://www.indeed.com/rc/clk?jk=1e1193426396dad7&fccid=cc2996d24faa3cbd,0,0,0,0,1,0,0,0,1,2,1
1042,jl_d6dcbcd34d45ad40,"Microct imaging scientist, animal imaging and preclinical te...",https://www.indeed.com/rc/clk?jk=d6dcbcd34d45ad40&fccid=71cf745ec1b3aae4,0,0,0,0,1,0,0,0,0,0,0
1043,jl_ba3d69ed03904b9c,Senior/principal sas programmer,https://www.indeed.com/rc/clk?jk=ba3d69ed03904b9c&fccid=41c6ab0c16e282b7,0,0,0,0,1,0,0,0,0,5,1
1044,jl_b44e982ce6acce01,"Director, product management - risk solutions",https://www.indeed.com/rc/clk?jk=b44e982ce6acce01&fccid=41f85ad398c7c59d,0,0,0,0,1,0,0,0,1,6,1
1045,jl_b7aafd3ad51d9533,Scientific it support consultant,https://www.indeed.com/rc/clk?jk=b7aafd3ad51d9533&fccid=229478c266608d6d,0,0,0,0,1,0,1,0,0,0,0
1046,jl_21256e89833ec14b,Software integration and test engineer with security clearan...,https://www.indeed.com/rc/clk?jk=21256e89833ec14b&fccid=f4673b33b83571c4,0,0,0,0,1,0,1,0,0,0,1
1047,jl_3355ed5bef8a1b80,Senior database developer,https://www.indeed.com/rc/clk?jk=3355ed5bef8a1b80&fccid=641684ae5ed23ec4,0,0,0,0,1,0,0,0,0,5,1
1048,jl_67b15d87f68ad831,Senior data scientist,https://www.indeed.com/rc/clk?jk=67b15d87f68ad831&fccid=4a2d2fbadf14d480,0,0,0,0,0,1,1,0,0,0,0
1049,jl_63f4fcf507f5f367,Research scientist,https://www.indeed.com/company/Northeastern-University/jobs/Research-Scientist-63f4fcf507f5f367?r=1&fccid=a9383e8362da1c50,0,0,0,0,0,1,0,0,1,0,0
1050,jl_0ccab55ac7f6a1f7,Associate computational biologist i,https://www.indeed.com/rc/clk?jk=0ccab55ac7f6a1f7&fccid=b8295c348463e6f3,0,0,0,0,0,1,0,0,0,0,0
1051,jl_c8bf61e39611ec97,Research technician i,https://www.indeed.com/rc/clk?jk=c8bf61e39611ec97&fccid=3aaabf5c54e51db9,0,0,0,0,0,0,1,0,0,0,0
1052,jl_9272e2beb1950ec7,Research technician,https://www.indeed.com/rc/clk?jk=9272e2beb1950ec7&fccid=31a15643b156b0a5,0,0,0,0,0,0,1,0,0,0,0
1053,jl_aff3cc551b9d014d,"Scientist i/ii, protein biochemistry and analytical characte...",https://www.indeed.com/rc/clk?jk=aff3cc551b9d014d&fccid=04233dcb6353e8e1,0,0,0,0,0,0,1,0,0,5,0
1054,jl_221e76b9b9eb66a8,Qc scientist i,https://www.indeed.com/company/Pfizer-Inc./jobs/Qualitycontrol-Scientist-221e76b9b9eb66a8?r=1&fccid=5e118f74384e090a,0,0,0,0,0,0,1,0,0,0,0
1055,jl_cdc232a96eeb36e0,Research scientist ii,https://www.indeed.com/rc/clk?jk=cdc232a96eeb36e0&fccid=b8295c348463e6f3,0,0,0,0,0,0,1,0,0,2,0
1056,jl_5710482d98dde322,Dp- in vivo respiratory disease research scientist (ca),https://www.indeed.com/rc/clk?jk=5710482d98dde322&fccid=e3d02f970def32f7,0,0,0,0,0,0,1,0,0,5,0
1057,jl_810e9aac17e3fdf4,Dp- in vitro respiratory biology research scientist (ca),https://www.indeed.com/rc/clk?jk=810e9aac17e3fdf4&fccid=e3d02f970def32f7,0,0,0,0,0,0,1,0,0,5,0
1058,jl_fa2fd533db9e796a,Associate computational biologist,https://www.indeed.com/rc/clk?jk=fa2fd533db9e796a&fccid=b8295c348463e6f3,0,0,0,0,0,0,1,0,0,0,0
1059,jl_252ce2d7bee328ac,Field service engineer,https://www.indeed.com/rc/clk?jk=252ce2d7bee328ac&fccid=432c7642003cc768,0,0,0,0,0,0,1,0,0,0,1
1060,jl_8a9efdfc6b44ded9,Medical image software engineer,https://www.indeed.com/company/Harmonus-Inc./jobs/Medical-Image-Software-Engineer-8a9efdfc6b44ded9?r=1&fccid=17a9a2930bf5e26d,0,0,0,0,0,0,0,1,0,5,1
1061,jl_f24414be419168a0,Applied scientist ii,https://www.indeed.com/rc/clk?jk=f24414be419168a0&fccid=fe2d21eef233e94a,0,0,0,0,0,0,0,1,0,0,1
1062,jl_857f828d852e2b24,Project manager,https://www.indeed.com/rc/clk?jk=857f828d852e2b24&fccid=e5464b55040ec1d8,0,0,0,0,0,0,0,0,1,7,0
1063,jl_b15a3aecc286f785,Clinical study director (csd),https://www.indeed.com/rc/clk?jk=b15a3aecc286f785&fccid=5d3ed74ca4598964,0,0,0,0,0,0,0,0,1,7,1
1064,jl_e3414a7fbcabf8e4,Marketing coordinator,https://www.indeed.com/rc/clk?jk=e3414a7fbcabf8e4&fccid=c3725c584175877c,0,0,0,0,0,0,0,0,1,5,0
1065,jl_7ff2615e4b62177e,Principal mechanical design engineer – drug delivery product...,https://www.indeed.com/rc/clk?jk=7ff2615e4b62177e&fccid=dee4e12ec7e5a163,0,0,0,0,0,0,0,0,1,7,1
1066,jl_42ff990ea0ae6805,"Group tours, marketing, and public relations coordinator (mb...",https://www.indeed.com/rc/clk?jk=42ff990ea0ae6805&fccid=db8edbd4809235a7,0,0,0,0,0,0,0,0,1,0,0
1067,jl_7bedf18b31090240,Clinical scientist,https://www.indeed.com/rc/clk?jk=7bedf18b31090240&fccid=f4b6e6913175abeb,0,0,0,0,0,0,0,0,1,0,0
1068,jl_8b1f86fa55c2317c,Technical research assistant i / 40 / day / bwh - neurology,https://www.indeed.com/rc/clk?jk=8b1f86fa55c2317c&fccid=0143220f50b55d4c,0,0,0,0,0,0,0,0,1,0,0
1069,jl_138118ed4eff1e92,Technical research assistant ii / 40 hours / day / bwh - pat...,https://www.indeed.com/rc/clk?jk=138118ed4eff1e92&fccid=0143220f50b55d4c,0,0,0,0,0,0,0,0,1,0,0
1070,jl_600d49c171ca79e4,Research technician i,https://www.indeed.com/rc/clk?jk=600d49c171ca79e4&fccid=3aaabf5c54e51db9,0,0,0,0,0,0,0,0,1,0,0
1071,jl_4f28fe58438af5d4,Clinical research asst,https://www.indeed.com/rc/clk?jk=4f28fe58438af5d4&fccid=e5cd607b0c782092,0,0,0,0,0,0,0,0,1,0,0
1072,jl_f68109bca3e0d092,Technical research assistant ii / 40 hours / day / bwh - neu...,https://www.indeed.com/rc/clk?jk=f68109bca3e0d092&fccid=0143220f50b55d4c,0,0,0,0,0,0,0,0,0,1,0
1073,jl_626a6fd2ef524ebf,Research technician ii,https://www.indeed.com/rc/clk?jk=626a6fd2ef524ebf&fccid=3aaabf5c54e51db9,0,0,0,0,0,0,0,0,0,7,0
1074,jl_c1b400fb9e3aed3b,"Scientist, analytical development",https://www.indeed.com/rc/clk?jk=c1b400fb9e3aed3b&fccid=979670c65d290df0,0,0,0,0,0,0,0,0,0,2,0
1075,jl_17383a00cd068392,Research technologist,https://www.indeed.com/rc/clk?jk=17383a00cd068392&fccid=3aaabf5c54e51db9,0,0,0,0,0,0,0,0,0,2,0
